id,predictions
0,0.0
1,0.0
2,0.0
3,39.243721428220255
4,282.00616083626414
5,887.8393878933211
6,1783.2128990642732
7,2778.611881087221
8,2505.5731580951774
9,2507.641778622204
10,2824.9231211402607
11,3219.9015572513927
12,2552.384522178002
13,2752.6580047313587
14,2210.8467155217186
15,1359.4707342404124
16,949.6785178033144
17,591.5310319967866
18,221.8739353707169
19,35.53036345801166
20,0.0
21,0.0
22,0.0
23,0.0
24,4.701441196359714
25,4.885446251473554
26,11.264242539381453
27,241.5904627758928
28,602.719563440995
29,1222.626349174814
30,1910.3573724121875
31,2896.724932554824
32,3603.4820312988095
33,3981.622521330161
34,3940.987219908304
35,3699.890827557902
36,3491.127759935593
37,3315.8249818702866
38,3077.5323197823545
39,2436.5918562143115
40,1659.6340522787684
41,770.5212376146807
42,450.576291888153
43,158.58757445090782
44,25.258526714562908
45,24.643197940401212
46,7.775632790744358
47,9.735240740606834
48,19.466337907603936
49,6.770052967112743
50,52.0219716649218
51,365.7669245395924
52,860.538263208653
53,1335.1915367991085
54,2426.4748820433806
55,3519.905779657403
56,3643.308946688149
57,3731.6646240015584
58,4070.729348696168
59,4037.052655541879
60,4149.54286260336
61,3780.848266701112
62,3050.042507300976
63,1745.2258748944237
64,1211.2378450118642
65,705.7427569707664
66,386.0114623943719
67,117.3965483210733
68,11.586222096011614
69,3.972517084536719
70,0.9100511059949756
71,4.672023305351496
72,4.201753591749096
73,7.844080952155031
74,18.627801032543918
75,143.0690761683228
76,408.3036298131898
77,1404.552552143707
78,2169.4567508862688
79,3384.856047540587
80,3199.557743988768
81,2826.2085117979627
82,2893.314684401359
83,2907.2291732247345
84,2572.8959491638884
85,2702.0009163978493
86,3115.157417393829
87,2348.2940650477653
88,1720.9086917298373
89,830.5082695298416
90,401.80436095207295
91,201.7728837361713
92,18.146996945133047
93,13.595848375168844
94,3.741506248688524
95,11.496704422097997
96,6.076688239550504
97,7.446392199836182
98,58.1031644527456
99,256.9277407630834
100,511.045896455713
101,1341.094485859047
102,2604.4289667418943
103,3349.391036554653
104,3952.455807093893
105,4046.232776082516
106,4563.469405188852
107,4324.186880714204
108,3972.828904308024
109,3578.0223536171784
110,3392.9044019919347
111,2727.782713801623
112,1894.9801127750068
113,1009.6913309187844
114,462.445409376409
115,149.00427781361878
116,26.73906716023664
117,7.913065007588824
118,18.674909390647667
119,14.592777105188851
120,14.057749334325193
121,10.943717926928006
122,102.92770276519084
123,233.7933277468384
124,705.4237136934363
125,1526.080082914768
126,2322.261814571944
127,3405.542512107106
128,3631.722122767335
129,3081.8081052630378
130,3269.5134690675327
131,2928.473314435665
132,3072.750600679484
133,3162.698825945743
134,3291.866758205811
135,2009.3600603380085
136,1406.630214839451
137,846.6703577053808
138,445.8237333445636
139,173.19422071627665
140,42.36943040479915
141,8.739853122856214
142,0.0
143,12.822289054338691
144,20.754012210389853
145,23.29644854634439
146,116.86004787169904
147,206.8827427375765
148,713.8633068059083
149,1753.647142679276
150,2500.407239174637
151,3398.0989268085164
152,2881.7417054516045
153,3350.546220682207
154,3264.7108051184323
155,3576.1436498918843
156,3387.112265043303
157,3305.356677369587
158,3214.474122574246
159,2027.192939638243
160,1759.6500266257224
161,958.4844521523132
162,442.2734387778394
163,223.2246272907471
164,26.158759010331167
165,12.250500668702337
166,10.65799450225724
167,0.6436876434725889
168,8.220087388984588
169,4.969446240687184
170,25.606962788797635
171,90.13506005774076
172,144.79249907038923
173,243.46078768649272
174,369.5246394349501
175,395.4614252303373
176,475.9456316803733
177,674.3775336281767
178,961.4889579415424
179,1068.2559384264912
180,1596.8884401969617
181,2063.1954384396463
182,1828.2097645876
183,1371.15739486152
184,814.9945172170846
185,605.152636483304
186,296.6274916692737
187,134.2164343853822
188,11.454785076875694
189,1.1709076696082077
190,0.6386018969813474
191,0.0
192,3.677514122445361
193,2.912396651434052
194,51.83290042422214
195,267.75470377859057
196,336.061038026034
197,911.384005523704
198,950.475752750194
199,1590.6374545245867
200,2094.4855451489334
201,1953.2696527845485
202,2021.4434773499715
203,2593.4901002005627
204,2245.3293247161223
205,2072.902960622723
206,1952.2082881726933
207,1558.3529771372805
208,994.7780959907964
209,574.0008589718291
210,309.28280243835724
211,70.56016524940141
212,9.436659595899844
213,5.179240904812178
214,3.2550436476066515
215,1.3220591867855989
216,0.0
217,3.675297982101579
218,33.82916564395575
219,112.88550700796488
220,147.48432510621265
221,310.9411342055739
222,684.5327981218036
223,892.688643581296
224,2422.3091021123028
225,2317.168346670294
226,1606.7267038474392
227,1483.3742919390263
228,1000.4452417382112
229,993.4531221020568
230,919.8319989894932
231,798.1246572452349
232,544.989846331427
233,387.59076937720585
234,207.9190991140758
235,104.3034950068295
236,36.55677701310619
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,19.59880166794837
243,113.8804978380405
244,335.48526388788014
245,969.2287895761392
246,1106.8830137355606
247,1695.559943558639
248,1805.8337369766068
249,2082.580374298517
250,1593.4143667972835
251,2258.386267634389
252,2468.4756405970384
253,2485.660565365028
254,2265.7286734352265
255,1572.1555333665722
256,921.7541764243048
257,746.4220432636771
258,481.6096091618057
259,179.73147783061643
260,63.30618950258806
261,25.59612536288152
262,18.355747139216444
263,5.976567817323649
264,0.0
265,0.0
266,60.87056387091044
267,147.2917637007713
268,332.1638729243968
269,690.2434234996084
270,1033.5598590292452
271,1211.4764903883977
272,1704.8224006811172
273,1694.6701612754243
274,1913.6858645514253
275,1785.5129382783623
276,1681.5445818529097
277,1364.3849812317203
278,1365.6833593267677
279,1012.4648210433036
280,774.8251439809778
281,374.5920186323106
282,187.3357380732947
283,53.55938372322009
284,14.481065944173348
285,20.158195674506548
286,10.858775868760643
287,18.641395104470405
288,13.099663535823964
289,12.327679926487196
290,67.70862271481721
291,201.93871521613352
292,333.2765689431996
293,801.461371494776
294,1333.1744564051942
295,1869.8967155480705
296,1724.9776752584942
297,2313.06099294648
298,2418.106038117164
299,2371.8472292103224
300,1637.5997223789714
301,1663.3442490060736
302,1734.540579982056
303,984.8437799093832
304,758.316283656918
305,697.7916559591442
306,394.966656651137
307,210.17736783025128
308,45.88151068939169
309,6.882610624747652
310,7.314410975671529
311,9.746644877961806
312,12.011034974827918
313,10.094632591741988
314,34.11370591055596
315,240.4527789366664
316,416.0848268277401
317,805.7749082069964
318,1186.885563776582
319,1567.7586857338931
320,2361.1715459018246
321,2511.9964475752868
322,2841.6590656498206
323,2608.0561288741665
324,2220.636016438852
325,1556.6449206083337
326,1192.1876593250695
327,895.140025422897
328,684.535952531715
329,403.3918172204257
330,140.50578163263688
331,75.14028272743974
332,16.315670864993965
333,0.0
334,0.0
335,0.0
336,0.4887083963780103
337,4.328380081766269
338,30.029777319884197
339,143.1342416395677
340,203.68011885601527
341,413.96194059954456
342,682.6701099825231
343,693.2137712260798
