id,prediction
0,25.00718879699707
1,0.0
2,0.0
3,2.194657325744629
4,2.0950818061828613
5,46.09111022949219
6,125.13362121582033
7,303.7373962402344
8,0.0
9,1619.1864013671875
10,985.8837280273438
11,660.1241455078125
12,426.0843200683594
13,293.479248046875
14,113.80680084228516
15,42.15399169921875
16,434.3288269042969
17,907.0821533203124
18,632.4111328125
19,428.6777038574219
20,324.17315673828125
21,110.12158203125
22,17.475954055786133
23,0.0
24,1312.495849609375
25,1238.20166015625
26,508.004150390625
27,643.9610595703125
28,1098.8935546875
29,1167.1290283203125
30,1316.376953125
31,1385.882080078125
32,1975.4566650390625
33,1783.35302734375
34,0.0
35,1720.3919677734375
36,1155.6812744140625
37,1146.63671875
38,906.9429931640624
39,508.6209716796875
40,505.5334777832031
41,349.37481689453125
42,80.36734008789062
43,1956.65966796875
44,323.8985900878906
45,847.8743286132812
46,1729.66455078125
47,1767.4893798828125
48,2007.5184326171875
49,2696.732421875
50,3023.60302734375
51,1.511347413063049
52,444.3576049804688
53,649.53369140625
54,652.6798706054688
55,1025.5013427734375
56,1263.0260009765625
57,797.5267944335938
58,1622.168701171875
59,1976.0775146484373
60,2.1610021591186523
61,5.043008804321289
62,12.842567443847656
63,231.9381866455078
64,0.0
65,24.78072738647461
66,108.9678955078125
67,10.819109916687012
68,537.2349853515625
69,334.1775207519531
70,120.62612915039062
71,0.0
72,0.0
73,1.1641483306884766
74,1.935494065284729
75,1201.4833984375
76,5127.6279296875
77,5203.0498046875
78,4276.826171875
79,4167.037109375
80,3979.809814453125
81,3174.015380859375
82,2878.140869140625
83,1746.266845703125
84,17.590192794799805
85,4171.24951171875
86,3303.490478515625
87,2618.834228515625
88,913.6047973632812
89,766.010498046875
90,916.4838256835938
91,562.807861328125
92,228.24151611328125
93,3892.805419921875
94,149.81427001953125
95,295.79864501953125
96,653.2116088867188
97,1703.00732421875
98,1522.4100341796875
99,2829.82470703125
100,3704.553955078125
101,925.4189453125
102,1120.8094482421875
103,968.9031372070312
104,704.5209350585938
105,1415.13818359375
106,2058.8515625
107,1718.36474609375
108,564.1190795898438
109,0.7120802402496338
110,2.001488208770752
111,4.512609481811523
112,27.51627540588379
113,108.453369140625
114,267.193603515625
115,429.7942810058594
116,392.9497375488281
117,807.4046630859375
118,4.248696804046631
119,66.47638702392578
120,297.470703125
121,8.456567764282227
122,1752.75146484375
123,2879.6884765625
124,3861.16064453125
125,704.3948364257812
126,4454.61279296875
127,434.3354797363281
128,646.9111328125
129,355.58575439453125
130,341.7994079589844
131,60.78643035888672
132,22.201398849487305
133,6.1401872634887695
134,7.79643964767456
135,152.18299865722656
136,1053.646240234375
137,1863.3310546875
138,2811.242919921875
139,1784.2667236328125
140,1961.88916015625
141,950.3006591796876
142,692.30615234375
143,727.7272338867188
144,0.7145255208015442
145,0.0
146,0.0
147,542.4713134765625
148,171.87274169921875
149,338.25115966796875
150,497.0513610839844
151,26.13408088684082
152,0.6484200358390808
153,1.1367604732513428
154,15.163203239440918
155,97.7978057861328
156,227.4052276611328
157,854.7376098632812
158,1295.1905517578125
