id,predictions
0,0.0
1,0.0
2,0.0
3,0.0
4,134.88439532317622
5,688.586320783279
6,1482.6046038230418
7,2640.1325601794965
8,2810.015957494574
9,2327.7233036067305
10,2383.8748020500343
11,2656.4146146843773
12,2440.6712029129667
13,1662.185817509965
14,2326.2059441818656
15,2247.7999655892486
16,1289.5447336817997
17,831.9542919183966
18,366.56897327761226
19,56.37609708845126
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,42.26707527710359
28,484.6796622675485
29,1008.665638831377
30,1870.2441791616843
31,2068.473524959649
32,3430.586057073996
33,3999.319166671287
34,4406.042792792231
35,4101.214811416815
36,3930.0522215578103
37,3799.401761451613
38,3388.2871397783706
39,2746.259292281446
40,2070.7685464055103
41,1101.981898728094
42,488.3744377476648
43,174.4112599686983
44,0.0
45,0.0
46,4.973545121309728
47,2.115484733738539
48,0.0
49,0.0
50,3.353260447687686
51,134.96222799097188
52,555.6788638449316
53,1006.190447741605
54,2179.150043540268
55,3149.8912131489706
56,4163.129318194289
57,4513.839520845323
58,4782.572305477675
59,4728.205511360152
60,4230.793849618857
61,4158.422557874132
62,3441.5319164583407
63,2311.183840476044
64,1486.530028772596
65,1035.3955501490534
66,409.7493160313496
67,235.8360752051901
68,15.13828011216251
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,73.53109393196016
76,316.96827810984865
77,924.4232507903176
78,1994.5668250710755
79,2997.443613519604
80,3461.1972982929774
81,2936.047648523947
82,3651.063860430538
83,3518.7059748717934
84,3544.8978517095397
85,2701.357928866338
86,2739.9633829325458
87,3228.163892079982
88,2133.887983536114
89,926.8617472929616
90,430.62673051521233
91,222.7476668197925
92,4.460462107127155
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,157.38536885204454
100,424.9426246960576
101,941.6083930612652
102,2373.1037736441936
103,2284.711778890871
104,4348.843719444189
105,4569.644991336864
106,4630.042598875681
107,4835.998983595846
108,4778.998347944772
109,4272.524353718137
110,3484.736876294845
111,3086.191015892556
112,2137.491274285628
113,1232.0601662261492
114,627.3225943538338
115,276.8266838324329
116,69.40082767235458
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,8.690220275305366
123,132.89198861317186
124,441.23469602351
125,1110.3005871564214
126,2236.4622560386847
127,3261.133015574388
128,4131.945620470937
129,3973.818583129508
130,4119.769249747626
131,3259.665118178777
132,2622.331044494289
133,3009.8869272918064
134,2923.832447035044
135,2869.5866098539063
136,1741.8504045589775
137,970.3858191193376
138,629.9694284922505
139,259.16918452752554
140,66.34873692171908
141,0.0
142,0.0
143,0.7225171794559206
144,0.0
145,0.0
146,5.849729399666467
147,182.4331678181281
148,443.7496011531072
149,1075.90575365504
150,2399.9322199660696
151,3457.496098514522
152,4348.263995151747
153,4347.065235574315
154,4197.175404754269
155,3937.6006083727775
156,3827.7133039687774
157,3193.0675028125656
158,3052.831315783741
159,2723.611833817448
160,1897.485840960972
161,1159.0244204540895
162,601.5389605831668
163,296.63790420194675
164,62.63504119116277
165,0.1925672727726297
166,5.092703375249846
167,0.0
168,8.847777044973876
169,0.0
170,0.0
171,55.34838903764221
172,96.202070202793
173,220.7754923120305
174,318.57242641613567
175,522.8920550038754
176,435.71730014033176
177,706.3881724027157
178,851.6118865372691
179,842.4493873607337
180,1719.9646284186877
181,2146.268641060206
182,2015.0928259568277
183,1926.3708753627816
184,1692.369838093474
185,888.7045900734938
186,403.7212201954116
187,234.28888395988685
188,48.80383642027447
189,1.3334409428748093
190,0.0
191,0.0
192,0.0
193,0.1324486911969939
194,7.859706505004214
195,144.39838235354216
196,290.053541930282
197,758.8754959274135
198,1388.448538459283
199,1848.1022462539952
200,2745.0945578461683
201,1857.1344014232368
202,2532.148849499789
203,2971.708310238578
204,2300.2199369320715
205,2905.956882506045
206,2417.0324888684177
207,2095.331877315735
208,1280.5674682541212
209,580.4084376528052
210,256.02363367715714
211,95.21089777981082
212,20.642072750260198
213,0.084512761956764
214,1.1073625421830973
215,5.23302849615715
216,1.00753645063581
217,1.4556981397834492
218,19.516931690303565
219,75.79984850438653
220,184.9512588045513
221,252.42890287407428
222,651.741930605377
223,1014.1604452034344
224,1793.3197593529444
225,2619.4150380485344
226,1745.2991072992083
227,2122.987620243356
228,1795.5852650132736
229,1383.6361191190056
230,916.1416876417886
231,903.2600537451456
232,613.1633527896272
233,316.8650737895182
234,363.87390523975495
235,123.91234505107754
236,6.152152556230199
237,0.1792111017971902
238,0.465403760504175
239,0.5071116252936232
240,0.6485591324284976
241,1.2902844713842705
242,22.439664449091406
243,81.71869678143706
244,253.21910741450364
245,735.001178689318
246,1003.597390701708
247,1925.9822466436945
248,2241.8741731442806
249,2015.6745581214927
250,1691.5793913311122
251,1883.810545792168
252,2526.3564849153945
253,2850.8713271562087
254,2473.5344181008004
255,2065.2101847566514
256,1572.411897465695
257,849.0192663254081
258,690.4580670927202
259,270.6722057589698
260,139.53172149777905
261,21.560612503264995
262,4.23378716687982
263,0.0
264,0.0
265,1.1191655503110676
266,43.87143192145877
267,150.89427532181432
268,265.78125481003315
269,715.7767194069435
270,791.752009754908
271,960.8420699280972
272,930.7632645680328
273,1671.1498756224948
274,1355.3304354281934
275,824.5467069003582
276,1136.5531571363542
277,586.6330567458467
278,898.1120015277145
279,1029.8324480842614
280,900.082378253197
281,515.3566436851514
282,313.5930620305136
283,134.78468975037845
284,22.360207462592907
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,44.310928090372656
291,132.7271308001282
292,288.2433132284499
293,770.9850960519248
294,1069.1440090213518
295,1890.304136802207
296,1231.4317471123722
297,1888.9655675447189
298,2236.927608625572
299,1961.6748677649755
300,1822.031019384606
301,1560.213098929539
302,1723.6857147812186
303,1530.588362841692
304,1359.3269946808814
305,1191.7332124822703
306,564.6819799965457
307,228.90353667228524
308,73.2511463271106
309,0.0
310,0.0
311,0.0
312,0.3384729379847919
313,0.0
314,23.55284620364635
315,139.03367426063917
316,416.4268132861463
317,545.1971723429282
318,929.4748831486768
319,1526.6301966686508
320,2299.1480083044125
321,2743.6218483287003
322,3257.633560779829
323,2679.1488789280597
324,2197.5256580752284
325,1743.5335602187497
326,1299.2420704152828
327,740.2044259086304
328,785.3378315310406
329,589.1767307125637
330,289.23132262615667
331,179.76244648573052
332,48.30064186551944
333,1.9882428447369285
334,1.8187708459536345
335,1.1921912907750194
336,0.0
337,0.0
338,19.68414530009984
339,69.30166138115638
340,198.16951054152287
341,456.61364759452925
342,944.9495824051976
343,990.9472029282342
344,1001.5968552075008
345,1615.708958994193
346,1496.661122038692
347,1547.4739306468732
348,1750.50765759674
349,1426.7409207311882
350,1275.594141648573
351,1272.6846068586162
352,1212.776271112067
353,847.7554525405342
354,362.4637967158231
355,226.2203374555204
