id,predictions
0,0.0
1,0.0
2,0.0
3,48.58679
4,286.58133
5,836.7435
6,1987.4982
7,3066.2773
8,2652.8623
9,2412.7021
10,2443.2705
11,2703.6648
12,2276.3286
13,2386.4739
14,2428.7183
15,1591.6498
16,1307.6638
17,604.54016
18,287.06244
19,24.609703
20,3.929001
21,1.5149621
22,0.0
23,1.2696671
24,0.54100937
25,2.9225488
26,5.2244034
27,173.59114
28,651.6648
29,1174.051
30,2149.324
31,2375.5059
32,3500.8828
33,4015.0842
34,3913.8616
35,3709.265
36,3419.8733
37,3529.3862
38,2989.3489
39,2595.6196
40,1604.3827
41,743.9027
42,491.01685
43,96.79581
44,17.247877
45,11.543565
46,5.1157494
47,1.2779782
48,0.0
49,0.0
50,22.882729
51,294.18964
52,718.03326
53,1548.543
54,2567.8628
55,3920.9111
56,4507.2646
57,4835.712
58,4796.937
59,4603.9727
60,4422.515
61,3874.5073
62,3182.4849
63,2220.455
64,1338.173
65,717.1464
66,384.5332
67,116.684555
68,1.4405609
69,2.2429504
70,0.0
71,1.4946979
72,2.1768966
73,1.3369151
74,11.479636
75,132.0618
76,447.08286
77,1062.3914
78,2250.9553
79,3710.9944
80,3455.0327
81,2920.983
82,3041.5015
83,3185.7727
84,3212.5366
85,2488.9531
86,3415.7966
87,2666.095
88,1938.3561
89,671.1446
90,241.02684
91,153.99266
92,0.0
93,0.48209515
94,6.5729628
95,0.0
96,0.0
97,0.0
98,45.45941
99,280.58347
100,570.1835
101,1271.0386
102,2632.329
103,3765.7356
104,4476.032
105,4638.529
106,4843.609
107,4746.631
108,4491.4336
109,4078.9001
110,3581.1228
111,2998.0876
112,1899.9337
113,960.91656
114,358.0101
115,186.40567
116,17.137447
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,62.4867
123,181.56866
124,583.1792
125,1520.7083
126,2575.0276
127,3823.4707
128,4281.982
129,3755.4421
130,3513.5112
131,2888.7593
132,2724.278
133,3330.5037
134,3066.2776
135,2188.9727
136,1660.7675
137,886.86804
138,476.52176
139,201.82867
140,14.24533
141,3.0441003
142,0.0
143,0.0
144,0.0
145,7.3925347
146,71.99106
147,201.3036
148,619.2425
149,1579.5979
150,2771.9229
151,3858.3213
152,4304.047
153,4571.4966
154,4279.8145
155,4082.9688
156,3484.6216
157,3162.0537
158,3276.8613
159,2440.659
160,1877.3223
161,914.3197
162,420.94122
163,212.57953
164,12.655426
165,0.61693263
166,0.0
167,0.0
168,0.0
169,4.6136823
170,10.247187
171,100.70616
172,163.58081
173,214.85066
174,321.20526
175,485.49036
176,554.8235
177,783.77594
178,928.63354
179,1571.6545
180,1976.2311
181,2106.7031
182,1854.716
183,1819.3347
184,1182.006
185,629.3639
186,292.87347
187,141.10622
188,19.989046
189,0.0
190,2.0553722
191,0.6937252
192,10.102291
193,13.84924
194,57.303535
195,241.28572
196,449.62216
197,961.1515
198,1590.5679
199,2275.694
200,2003.8604
201,2398.9756
202,2249.936
203,2276.9395
204,2626.1443
205,2722.8975
206,2277.4385
207,1606.6428
208,863.4435
209,317.06503
210,187.25308
211,51.114227
212,20.355814
213,15.577904
214,6.681009
215,0.0
216,10.793826
217,0.0
218,41.45292
219,118.378136
220,124.17352
221,217.4288
222,771.80334
223,1315.8103
224,2204.4688
225,2113.17
226,1661.6051
227,1805.7413
228,1077.1342
229,1004.11835
230,787.4342
231,728.96826
232,512.8824
233,316.89594
234,227.52264
235,75.2354
236,14.293708
237,0.0
238,2.2362204
239,0.5907468
240,0.0
241,1.7531058
242,20.037685
243,115.60759
244,328.63412
245,1163.6599
246,1422.9889
247,2376.1943
248,1901.55
249,1638.9407
250,1782.0425
251,1651.8184
252,2397.0356
253,2826.9868
254,2777.89
255,1931.7084
256,1557.4443
257,767.1785
258,501.90247
259,239.01926
260,47.221527
261,17.40382
262,12.362864
263,1.3167895
264,2.6861973
265,1.4865271
266,72.22218
267,144.18434
268,377.74988
269,834.40955
270,1059.6151
271,1260.0511
272,1388.6107
273,1822.193
274,1619.9933
275,1611.701
276,1240.6511
277,712.8096
278,931.62726
279,824.64075
280,577.1983
281,253.91663
282,187.54527
283,70.053604
284,24.9452
285,7.9129977
286,1.1398965
287,3.4918783
288,3.3357625
289,2.008786
290,107.52932
291,179.2984
292,379.63333
293,899.0776
294,1489.0892
295,1952.432
296,1941.7004
297,2278.1636
298,2854.039
299,2434.0652
300,1735.4712
301,1732.0203
302,1661.6627
303,1528.3329
304,1148.2029
305,742.2007
306,480.52386
307,209.7596
308,61.27556
309,39.123615
310,19.19827
311,0.0
312,2.9377704
313,3.4319103
314,49.297928
315,230.83444
316,500.94403
317,839.6817
318,1061.0494
319,1771.7557
320,2347.7998
321,3218.788
322,3199.3018
323,2635.8748
324,2075.9092
325,1803.1195
326,1246.8723
327,955.71875
328,931.757
329,473.48825
330,213.66733
331,79.50026
332,60.24022
333,34.004684
334,18.057713
335,0.0
336,0.0
337,0.0
338,21.852798
339,109.44003
340,278.41095
341,536.4383
342,860.51465
343,1196.7816
344,1239.9907
345,1694.2982
346,1405.6978
347,1642.1499
348,1635.8201
349,1178.0228
350,1174.8663
351,1240.2557
352,774.37744
353,433.13052
354,237.52574
355,122.78969
356,85.73691
357,51.048313
358,24.91238
359,1.0915254
360,0.38885003
361,10.520773
362,44.914574
363,184.64833
364,319.35727
365,585.0824
366,924.2759
367,915.34735
368,1393.973
369,1991.0355
370,1747.6155
371,2599.596
372,2027.9373
373,1810.8279
374,914.43304
375,958.9688
376,987.3592
377,716.1682
378,313.24927
379,69.65331
380,15.777358
381,9.198374
382,13.412546
383,0.0
384,1.2495279
385,6.884698
386,35.657665
387,116.4458
388,289.71445
389,514.9827
390,400.49188
391,723.1022
392,924.63574
393,1343.948
394,1618.9487
395,1803.3232
396,1703.9357
397,1352.0511
398,1444.4366
399,1041.009
400,933.8417
401,847.08746
402,499.94083
403,202.87625
404,73.7605
405,0.0
406,0.0
407,0.0
408,4.626476
409,28.108025
410,164.06042
411,326.4483
412,704.51544
413,1939.8944
414,2798.0767
415,4096.554
416,4719.5454
417,5152.9385
418,4949.003
419,4753.9136
420,4826.085
421,4261.101
422,3700.0308
423,3035.751
424,2203.4822
425,1289.1991
426,617.2542
427,286.62637
428,135.03171
429,4.3266907
430,2.4138658
431,0.0
432,8.335955
433,23.527164
434,135.78629
435,368.4533
436,720.4622
437,1588.4854
438,1916.7787
439,2919.028
440,3801.961
441,4310.233
442,4061.5059
443,2498.5676
444,1654.7511
445,691.64014
446,1072.4258
447,1197.7383
448,1144.9861
449,539.87665
450,237.73547
451,130.77643
452,39.558918
453,8.233495
454,0.0
455,0.0
456,0.0
457,1.5752907
458,59.672184
459,158.55064
460,286.6468
461,1081.5154
462,2152.2817
463,3057.5505
464,3469.814
465,3738.5093
466,3466.7815
467,4289.589
468,4389.1963
