id,predictions
0,0.0
1,0.0
2,0.0
3,44.515774
4,253.17151
5,784.36945
6,1855.9408
7,3011.095
8,2637.02
9,2408.3303
10,2440.8965
11,2695.374
12,2218.3906
13,2261.5203
14,2376.8635
15,1596.6594
16,1277.7687
17,615.6208
18,281.58865
19,20.316988
20,3.108933
21,3.0425193
22,1.9324727
23,1.3594002
24,0.0
25,4.4841723
26,7.6827726
27,169.81302
28,629.2197
29,1104.9419
30,2106.1782
31,2370.5623
32,3468.0737
33,3992.7217
34,3936.624
35,3790.1592
36,3448.6226
37,3581.0393
38,2970.174
39,2550.3335
40,1556.5028
41,706.0574
42,472.64954
43,101.19457
44,27.850267
45,12.010832
46,10.53298
47,5.016627
48,0.0
49,0.0
50,18.531963
51,292.3528
52,736.1555
53,1516.9075
54,2564.1365
55,3905.3833
56,4471.804
57,4828.7935
58,4810.8096
59,4615.5596
60,4482.339
61,3848.0708
62,3151.7683
63,2230.3467
64,1322.5665
65,697.0308
66,372.16464
67,109.317474
68,0.0
69,2.4385571
70,0.0
71,0.0
72,0.9745301
73,1.8866124
74,12.227753
75,122.88236
76,432.5182
77,981.43726
78,2164.5818
79,3605.0337
80,3279.0093
81,2727.4697
82,2915.8665
83,3121.0273
84,3194.7131
85,2507.599
86,3306.3115
87,2644.9382
88,1902.5779
89,625.45605
90,239.64182
91,145.01204
92,0.0
93,0.0
94,4.3635483
95,0.0
96,0.0
97,0.0
98,39.51277
99,282.1588
100,564.8253
101,1244.4403
102,2590.1685
103,3642.699
104,4433.8726
105,4619.9893
106,4860.294
107,4777.855
108,4488.6167
109,4039.0483
110,3560.3284
111,3006.9402
112,1819.3595
113,939.45386
114,346.2825
115,180.0741
116,13.353685
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,55.981464
123,184.1579
124,572.5413
125,1521.066
126,2474.2705
127,3769.091
128,4276.9126
129,3690.8325
130,3518.105
131,2873.2761
132,2623.705
133,3269.996
134,3022.6162
135,2101.2678
136,1606.6891
137,838.5629
138,484.4734
139,195.43558
140,13.146541
141,6.4771366
142,0.0
143,0.0
144,0.0
145,7.7333283
146,69.073395
147,196.38853
148,592.86847
149,1573.548
150,2749.1482
151,3862.939
152,4221.413
153,4520.9067
154,4259.792
155,4059.3408
156,3483.3455
157,3131.434
158,3265.3965
159,2425.7761
160,1918.3889
161,903.64014
162,426.002
163,211.11081
164,13.058847
165,0.59748036
166,0.0
167,0.0
168,0.0
169,5.1606693
170,13.310766
171,105.34188
172,159.21199
173,205.33777
174,296.14862
175,437.01556
176,492.52628
177,776.6429
178,929.6682
179,1592.6919
180,1991.9949
181,2213.5173
182,1897.3687
183,1876.1716
184,1156.7953
185,626.9057
186,284.16785
187,139.69884
188,15.486568
189,0.0
190,2.486704
191,1.6976473
192,7.5358124
193,9.374101
194,55.236286
195,241.40573
196,442.80737
197,995.54846
198,1582.043
199,2237.226
200,1891.9847
201,2381.376
202,2306.8203
203,2221.3416
204,2705.9302
205,2759.5674
206,2172.9744
207,1517.3015
208,864.8587
209,324.03873
210,192.46289
211,55.615295
212,24.588829
213,16.134413
214,11.310192
215,0.0
216,13.299097
217,0.0
218,40.537025
219,118.480896
220,125.427826
221,213.79482
222,780.9668
223,1283.421
224,2103.6858
225,2191.3477
226,1650.4856
227,1888.9653
228,1106.947
229,1022.07135
230,780.336
231,732.985
232,520.4757
233,317.29657
234,221.95862
235,76.11835
236,17.53093
237,0.0
238,5.6932774
239,3.3109367
240,0.0
241,2.4592443
242,21.414223
243,108.06284
244,327.07254
245,1208.4492
246,1486.025
247,2329.2017
248,2014.4802
249,1644.8303
250,1859.2979
251,1704.6306
252,2541.2988
253,2893.133
254,2783.481
255,1894.2139
256,1483.3375
257,743.18567
258,497.79593
259,237.13922
260,53.344604
261,19.815811
262,9.863912
263,0.0
264,4.8387012
265,1.3111959
266,76.25461
267,146.58195
268,378.58823
269,832.72516
270,1087.1892
271,1226.7728
272,1316.3206
273,1693.5173
274,1560.4209
275,1577.238
276,1175.7341
277,659.25354
278,891.81824
279,774.12775
280,549.9601
281,251.40375
282,168.05109
283,64.476425
284,23.071518
285,2.286672
286,0.0
287,0.37532616
288,3.135766
289,2.5137484
290,100.41294
291,172.82114
292,384.78494
293,900.9378
294,1498.0913
295,1999.9524
296,1919.5386
297,2345.709
298,2968.9377
299,2540.333
300,1836.7012
301,1886.789
302,1744.5925
303,1568.4241
304,1137.3306
305,759.98413
306,475.66962
307,218.5689
308,56.65034
309,36.168144
310,16.179655
311,2.7901604
312,3.679923
313,3.464104
314,46.777477
315,220.5784
316,465.14502
317,777.6582
318,1064.5415
319,1799.6467
320,2406.6318
321,3340.7969
322,3249.1064
323,2670.1106
324,2209.3232
325,1893.5098
326,1305.9635
327,935.3827
328,938.30743
329,443.0374
330,214.4867
331,88.32831
332,62.594646
333,32.431416
334,16.352089
335,0.0
336,0.0
337,1.9085763
338,24.957613
339,114.82405
340,275.13654
341,520.9182
342,849.32117
343,1154.5107
344,1185.3408
345,1729.7892
346,1449.4537
347,1727.0061
348,1707.1953
349,1234.8741
350,1240.0562
351,1270.3586
352,756.25494
353,420.00482
354,240.4484
355,133.34674
356,90.61929
357,55.445587
358,26.744423
359,2.3904033
360,2.2615924
361,11.788929
362,44.056664
363,186.16696
364,317.92273
365,569.88965
366,906.4351
367,906.89905
368,1451.6741
369,2075.585
370,1781.4933
371,2656.033
372,2013.0482
373,1784.4364
374,927.8318
375,963.994
376,1020.5819
377,712.32825
378,324.14886
379,69.8626
380,13.682325
381,5.345192
382,12.691427
383,0.0
384,0.0
385,5.0958147
386,34.88799
387,120.33443
388,299.4917
389,526.21375
390,388.6137
391,733.60925
392,903.2846
393,1362.688
394,1608.8497
395,1827.326
396,1741.1573
397,1318.2101
398,1441.2272
399,1058.6842
400,908.694
401,826.84894
402,505.55563
403,203.0289
404,69.59032
405,0.0
406,0.0
407,0.0
408,6.9245043
409,29.352615
410,159.29933
411,314.3677
412,687.4101
413,1920.8342
414,2793.3677
415,4119.3994
416,4748.198
417,5198.58
418,4882.003
419,4660.5776
420,4758.0327
421,4184.165
422,3661.6118
423,3045.4746
424,2200.7798
425,1273.2051
426,590.5339
427,271.1692
428,129.51085
429,5.597815
430,2.0782092
431,0.0
432,6.4282584
433,24.513855
434,138.14137
435,353.9399
436,712.8295
437,1557.8993
438,1886.0679
439,2898.606
440,3759.081
441,4238.735
442,4018.9456
443,2625.4287
444,1646.799
445,747.74634
446,1056.2344
447,1204.3113
448,1190.3936
449,536.9669
450,235.92505
451,138.2705
452,40.05476
453,11.582644
454,0.0
455,3.3931985
456,0.0
457,0.0
458,54.457214
459,163.51105
460,290.29022
461,1095.5574
462,2091.1816
463,3046.9758
464,3578.7349
465,3809.5276
466,3394.0415
467,4130.9634
468,4272.1846
469,4136.6387
