id,predictions
0,0.12483232
1,0.04837204
2,0.04837204
3,153.67595
4,440.9228
5,876.372
6,2027.1942
7,3351.3997
8,2794.2937
9,2348.812
10,2809.8809
11,3188.151
12,2238.552
13,2406.842
14,2461.9902
15,1817.0496
16,1241.146
17,654.8329
18,269.18158
19,49.105286
20,0.06855183
21,0.04837204
22,0.05071234
23,0.04837204
24,0.051658776
25,0.050760593
26,0.084575966
27,249.86833
28,714.2375
29,1279.5624
30,2367.6694
31,2968.8823
32,3768.6335
33,3973.5513
34,3934.1614
35,4045.2002
36,3801.4585
37,3861.9023
38,3365.7722
39,2514.6267
40,1692.7026
41,944.84607
42,508.19165
43,131.87346
44,0.45442763
45,0.07707954
46,0.04529625
47,0.060217503
48,0.048389837
49,0.048389837
50,64.251945
51,346.96286
52,755.231
53,1595.6189
54,2671.668
55,3817.8618
56,4435.775
57,4861.491
58,4926.034
59,4691.8164
60,4351.444
61,4060.1912
62,3350.051
63,2244.708
64,1287.1077
65,692.7279
66,384.43558
67,166.84937
68,2.5427613
69,0.12702487
70,0.097005345
71,0.09063822
72,0.050760593
73,0.04837204
74,37.57516
75,178.74895
76,477.24976
77,1278.668
78,2721.8423
79,3824.6038
80,3613.2822
81,3398.7422
82,3674.3794
83,3348.7036
84,3078.3962
85,2726.6265
86,2725.8145
87,2753.975
88,1969.1731
89,670.6168
90,296.65182
91,203.09564
92,3.9423552
93,0.113658
94,0.060425077
95,0.051264603
96,0.059624337
97,0.07223298
98,120.4283
99,342.06372
100,565.3962
101,1739.2883
102,2989.8242
103,3546.4136
104,4453.456
105,4728.8633
106,4993.052
107,4751.8477
108,4592.8726
109,3882.9683
110,3610.717
111,3215.4468
112,2134.1345
113,1126.9376
114,465.44226
115,236.3886
116,34.69904
117,0.09130212
118,0.16250086
119,0.0658613
120,0.17695564
121,0.25058597
122,137.90161
123,292.2516
124,659.6748
125,1457.2284
126,2698.3223
127,3786.6362
128,4157.2188
129,3914.7283
130,3938.029
131,3397.732
132,3117.8203
133,3385.3047
134,3064.449
135,2635.1262
136,1684.4348
137,889.1937
138,431.66476
139,232.46
140,49.595474
141,0.08231819
142,0.06683049
143,0.05152423
144,0.24080497
145,0.23277943
146,146.87914
147,341.6095
148,660.03827
149,1673.3228
150,2851.5247
151,3879.765
152,4278.983
153,4518.4287
154,4049.51
155,4342.9805
156,3985.5447
157,3724.3262
158,3566.8843
159,2725.1777
160,1741.4413
161,940.00415
162,425.1104
163,200.93279
164,35.216682
165,0.05633091
166,0.04837204
167,0.04837204
168,0.05396478
169,0.05948378
170,30.26693
171,142.8646
172,255.53467
173,277.54855
174,347.9592
175,442.92154
176,694.63074
177,723.0646
178,795.45776
179,1467.7855
180,1835.875
181,2300.358
182,1997.5546
183,1800.1061
184,1109.1575
185,584.92377
186,335.91455
187,173.16125
188,38.881046
189,0.062316604
190,0.22743341
191,0.062039014
192,0.08921686
193,0.07654775
194,118.11326
195,213.28061
196,382.04547
197,838.60754
198,1293.1201
199,2215.0022
200,1790.6356
201,2325.7124
202,2305.449
203,2460.6038
204,2588.6116
205,2744.8472
206,2344.9888
207,1306.9323
208,846.3822
209,501.5158
210,281.29712
211,110.81577
212,7.4585757
213,0.05544119
214,0.05071234
215,0.04837204
216,0.05077839
217,0.054545395
218,70.89621
219,190.09732
220,220.51724
221,373.27246
222,752.805
223,1148.7312
224,1985.5005
225,1901.1979
226,1501.4619
227,1537.3315
228,1120.9369
229,1077.0082
230,927.60876
231,708.6237
232,522.10803
233,380.58957
234,249.11595
235,161.1341
236,31.701214
237,0.05529117
238,0.13312565
239,0.05110533
240,0.04837204
241,0.05197397
242,43.51251
243,156.11671
244,308.0436
245,912.8678
246,1425.2476
247,2298.7637
248,2273.6768
249,1834.2125
250,1641.6338
251,1617.0104
252,2400.042
253,2363.891
254,2158.7183
255,2019.3345
256,1514.0024
257,1034.2361
258,495.8963
259,224.84612
260,94.697655
261,0.15764558
262,0.05204965
263,0.05071234
264,0.050760593
265,0.051212102
266,123.2117
267,192.59592
268,446.13663
269,854.4224
270,1167.5497
271,1420.2684
272,1556.6427
273,1302.2024
274,1557.5734
275,1296.4252
276,1160.2198
277,780.6948
278,900.1976
279,826.86743
280,579.18726
281,438.89713
282,251.89449
283,143.09486
284,34.42194
285,0.13086775
286,0.054324277
287,0.050823983
288,0.050760593
289,0.22028145
290,129.21672
291,192.05832
292,397.12283
293,760.9118
294,1527.7892
295,1671.4241
296,1649.6674
297,2184.2683
298,2618.7134
299,2489.1462
300,2205.2573
301,1875.1333
302,2011.9779
303,1550.4297
304,1168.0857
305,747.01416
306,434.05783
307,196.52585
308,97.50702
309,0.12336424
310,0.050813973
311,0.05084956
312,0.051062062
313,0.14160077
314,117.048386
315,237.19774
316,407.43875
317,806.4163
318,1212.8896
319,1902.1432
320,2616.37
321,3067.5564
322,2784.013
323,2364.1475
324,2131.983
325,1606.463
326,1127.1635
327,943.169
328,748.8076
329,462.70938
330,188.3916
331,165.6157
332,39.344627
333,0.07172948
334,0.05239827
335,0.050760593
336,0.05077839
337,0.12005372
338,68.66888
339,164.1776
340,224.77505
341,557.2884
342,935.94226
343,1062.1067
344,1260.8203
345,1483.9338
346,1089.8746
347,1397.767
348,1109.708
349,1056.447
350,1163.4868
351,1226.4751
352,678.48816
353,475.29184
354,259.5229
355,196.82782
356,61.250793
357,0.30666462
358,0.05310089
359,0.054678883
360,0.05079618
361,2.1076849
362,85.89463
363,179.6712
364,323.6115
365,516.41327
366,705.71893
367,1047.8818
368,1789.4497
369,1899.1846
370,1875.4323
371,2236.9365
372,1850.1461
373,1404.9592
374,992.6198
375,948.61456
376,913.5518
377,734.8614
378,369.72137
379,162.97505
380,40.385365
381,0.08493027
382,0.054738574
383,0.05079618
384,0.05084178
385,3.6772993
386,101.00244
387,206.57286
388,305.8267
389,728.13074
390,669.47284
391,734.0983
392,1041.7181
393,1377.6451
394,1438.8174
395,1528.7842
396,1474.4187
397,1343.1548
398,1290.3557
399,1026.5121
400,971.22833
401,847.2981
402,497.6303
403,256.9768
404,128.02054
405,2.6811647
406,0.09195014
407,0.07990003
408,0.15805562
409,50.20661
410,225.00334
411,498.26056
412,1009.49774
413,2084.6394
414,3394.2942
415,4012.7761
416,4759.7393
417,5152.2144
418,4891.5127
419,4829.7007
420,4772.8745
421,4207.856
422,3503.0698
423,3042.668
424,2272.8735
425,1274.5798
426,619.1295
427,307.96866
428,153.95622
429,3.5274754
430,0.12173547
431,0.13371252
432,0.30856553
433,25.645447
434,189.24799
435,360.3892
436,696.6634
437,1526.5383
438,2235.6545
439,3534.2712
440,3997.8108
441,4618.4536
442,3906.5068
443,2611.3093
444,1067.9834
445,737.2623
446,1014.8567
447,1119.9885
448,1159.1422
449,537.17883
450,333.1194
451,198.7734
452,109.659225
453,3.666644
454,0.12855303
455,0.2077338
456,0.05079618
457,3.6474025
458,119.73185
459,191.7189
460,303.058
461,1008.8034
462,2340.2822
463,3665.5842
464,3853.1462
465,4443.0293
466,4076.4436
467,4303.928
468,4305.0967
469,4126.763
470,3572.5288
471,3224.593
472,2337.229
473,1277.1414
474,634.3337
475,328.0509
476,179.327
477,8.754287
478,0.111454435
479,0.30832416
480,0.22944134
481,34.001633
482,175.29947
483,298.08472
484,738.67224
485,1744.3284
486,3025.1743
487,3712.814
488,4503.366
489,4826.0674
490,5008.197
491,4891.7783
492,4565.566
493,4196.024
494,3670.6091
495,3174.234
496,2333.2583
497,1321.7401
498,674.05286
499,369.66052
500,168.0304
501,6.60332
502,0.1512652
503,0.49947876
504,0.16021056
505,39.825512
506,179.55713
507,329.85205
508,827.50415
509,1507.0543
510,2374.268
511,3600.194
512,4289.8677
513,4876.729
514,4885.8857
515,3401.619
516,3237.3667
517,3723.0332
518,2584.008
519,1985.2556
520,1502.3224
521,726.21313
522,416.3667
523,272.14673
524,120.29249
525,3.6579626
526,0.062356368
527,0.041378662
528,0.22718668
529,2.9767177
530,120.23042
531,185.73605
532,315.72684
533,563.9406
534,860.41516
535,1073.1606
536,1008.6672
537,792.9577
538,1073.291
539,2856.139
540,3578.439
541,3716.5872
542,3383.272
543,2961.6672
544,1908.8606
545,1055.7432
546,543.7922
547,333.4994
548,152.88297
549,9.669641
550,0.32809284
551,0.3778126
552,0.07364902
553,4.543452
554,99.02439
555,229.378
556,202.26305
557,284.1516
558,409.7197
559,824.6139
560,1243.2598
561,1390.7412
562,1533.3031
563,1404.5681
564,1301.5892
565,1426.7429
566,1967.0652
567,2519.6782
568,1925.2539
569,982.9094
570,499.12573
571,237.45363
572,118.50392
573,0.8176066
574,0.09713305
575,0.050760597
576,0.19521967
577,47.366974
578,196.40579
579,285.9694
580,691.10297
581,1709.7197
582,3169.3904
583,3895.916
584,4212.4536
585,4496.8833
586,4747.3657
587,4506.432
588,3932.4446
589,3550.648
590,2904.012
591,1971.9803
592,1460.4153
593,959.8496
594,482.328
595,288.38364
596,142.68233
597,24.184265
598,0.5702252
599,0.3537595
600,0.5616284
601,21.717083
602,186.52019
603,285.6482
604,662.7365
605,1482.1819
606,2535.6746
607,3691.7507
608,4191.6323
609,4380.248
610,4312.223
611,4836.272
612,4638.3237
613,4130.9653
614,3317.1074
615,2336.6565
616,1331.1268
617,762.0048
618,491.74246
619,330.85605
620,144.25427
621,3.3689332
622,0.07780548
623,0.094908185
624,0.24217324
625,15.453142
626,149.6221
627,298.7731
628,418.8189
629,573.8827
630,772.1991
631,801.0855
632,922.4219
633,1206.7415
634,1358.8762
635,1066.5488
636,1194.2197
637,933.3815
638,648.9802
639,840.91565
640,567.72406
641,356.43814
642,199.62332
643,126.91834
644,56.51419
645,0.7201551
646,0.08740556
647,0.058383472
648,0.09795066
649,3.4531562
650,72.87398
651,162.71405
652,206.86589
653,236.36119
654,349.37936
655,683.9601
656,588.8182
657,729.7009
658,727.8194
659,684.2386
660,698.23975
661,999.20825
662,1077.36
663,1003.19446
664,722.2537
665,542.62897
666,314.9845
667,185.02715
668,95.14253
669,0.55402267
670,0.06747158
671,0.050796185
672,0.062272757
673,21.559753
674,162.24184
675,316.11856
676,437.62137
677,939.372
678,2197.9219
679,3213.0923
680,3703.884
681,3875.1436
682,4031.7527
683,3653.8298
684,3713.0354
685,3494.1436
686,2769.6277
687,1920.7694
688,1228.0457
689,664.42126
690,440.90402
691,265.04123
692,140.93712
693,3.70963
694,0.30430695
695,0.21937281
696,0.0
697,6.8529863
698,106.795494
699,242.27243
700,328.7131
701,355.55377
702,413.62897
703,506.3243
704,1387.6613
705,2292.8477
706,2887.1484
707,3282.1511
708,3595.6135
709,2818.7478
710,1434.3221
711,1070.0276
712,738.29004
713,521.4656
714,375.53793
715,234.89284
716,135.79608
717,2.8817902
718,0.039080057
719,0.032922313
720,0.25685126
721,0.09964134
722,0.09883933
723,3.3591983
724,27.389307
725,143.57826
726,334.27847
727,501.97055
728,538.77435
729,498.93134
730,540.09503
731,654.71075
732,503.40503
733,478.20316
734,387.5309
735,245.37802
736,176.66415
737,88.39513
738,24.939323
739,2.6182344
740,0.056257766
741,0.04837204
742,0.05071234
743,0.04837204
744,0.050445363
745,0.050760593
746,0.08442059
747,6.3741364
748,49.07916
749,146.34668
750,307.10883
751,436.71893
752,667.5593
753,726.66656
754,765.8855
755,810.23334
756,747.99927
757,675.72675
758,560.4041
759,409.71753
760,174.85487
761,69.51491
762,30.847265
763,15.942192
764,0.29730478
765,0.2627842
766,0.24429013
767,0.05653989
768,0.048389837
769,0.052067447
770,1.6623353
771,19.066093
772,74.92165
773,197.86066
774,397.81442
775,599.871
