id,predictions
0,3.9099368356973736
1,3.9099368356973736
2,4.3466833712783055
3,90.43340623337377
4,314.7107576509395
5,854.5867955774886
6,1426.617988958764
7,2594.618511483706
8,2569.9913876999244
9,2739.0794098443084
10,3194.7992859306187
11,3079.1347196001325
12,2723.2715951699874
13,2617.0847192900105
14,2004.0593124779043
15,1357.0045273233611
16,935.9634764747655
17,506.9986884390009
18,312.73046147630845
19,54.38289182554632
20,2.657243457939013
21,3.4136457900600075
22,0.9072590273234216
23,2.292010907458129
24,7.507556881517612
25,7.507556881517612
26,7.507556881517612
27,210.2713453373848
28,610.651667338391
29,1256.2020661802703
30,1881.1036102086453
31,2634.168498262332
32,3557.6264976642997
33,3846.3839728106086
34,3902.3314676183436
35,4377.491225598761
36,4329.107877151904
37,3678.1130425536985
38,3342.9903966227926
39,2633.7894830822115
40,1509.4989058941806
41,831.5619066559334
42,473.55334104260334
43,95.41757600817202
44,7.625517492737266
45,4.402969393669262
46,5.741962419777141
47,15.39231435601735
48,6.924913746280917
49,6.870186088950244
50,49.353927005026115
51,294.4108132543941
52,730.2900426471865
53,1402.3796328618878
54,2557.6609533560627
55,3828.2227228855268
56,4322.366663500064
57,4690.434838254502
58,4837.162081059939
59,4837.428397085854
60,4074.6622637050277
61,3860.7698397760782
62,2808.22191918856
63,1864.264674206258
64,1361.1161115924365
65,731.0615321929753
66,415.3852610751318
67,165.02934064082137
68,6.092678836766442
69,5.243266678869814
70,5.243266678869814
71,7.877752712661777
72,5.101405764993848
73,5.101405764993848
74,32.7636511943552
75,133.93583803451344
76,397.89707955078603
77,1070.7529408583557
78,1934.8372203379588
79,3969.081174468152
80,3712.046064765315
81,3330.7300674911185
82,3046.9906523719524
83,3139.7558291895534
84,2901.021184250173
85,3015.3250607940868
86,3095.1250947164876
87,2498.8708649235846
88,2006.5143091934508
89,817.642547365278
90,268.25861706075017
91,110.77666275955589
92,7.4135801719217795
93,8.16998250404277
94,8.16998250404277
95,10.056869435216507
96,15.88449794771756
97,8.172811590519503
98,66.46796261312615
99,290.42538490969065
100,584.0923436136474
101,1408.1794239317549
102,2541.174724847986
103,3632.296868487056
104,4256.790767914465
105,4352.235318453389
106,4869.52957308042
107,4830.732426942682
108,4630.135502110123
109,4076.728323619621
110,3367.799220399734
111,2826.1860094879025
112,1715.2784404707345
113,1084.6690860721742
114,484.591380384054
115,204.0435876194293
116,35.10395664817894
117,4.273845611400113
118,3.5174432792791186
119,13.33488489099847
120,9.100377783897065
121,9.045650126566395
122,76.98773014251742
123,333.6102379187845
124,757.0249167626125
125,1465.4154934558903
126,2424.307760294053
127,3776.6890388044876
128,3990.890776071984
129,3431.932605539735
130,3370.637940583691
131,3124.99484608911
132,3411.417230360865
133,3206.93437714678
134,2892.0932607753125
135,2133.1707471845893
136,1591.8430577733352
137,852.6640709416005
138,508.4318470360159
139,223.86844356735716
140,47.953656985815726
141,6.411164092774435
142,6.411164092774435
143,10.969611443402439
144,7.161592281869392
145,7.161592281869392
146,75.04894464048978
147,396.27998397232614
148,786.5415800560473
149,1577.0441748676935
150,2580.255366043368
151,3851.7788712921574
152,3902.309848109536
153,4230.366300493715
154,4101.3438303087905
155,3980.7452533707265
156,3193.0950401839805
157,3401.0521025893463
158,2962.4209458329133
159,2163.176007260967
160,1632.5298952919302
161,900.9585544667309
162,423.87212401959147
163,218.51923514140628
164,36.3991063849867
165,6.720620105396761
166,6.720620105396761
167,8.398317421310969
168,7.33301576302742
169,7.33301576302742
170,7.208849931006675
171,67.73087240582115
172,164.33120846135378
173,342.50278280178264
174,548.8776228410203
175,849.8715716631223
176,840.1732292450649
177,981.0254787432727
178,920.1524043461347
179,1055.8878886517182
180,1752.9218916563032
181,2082.194810308239
182,1905.8835451249859
183,1714.8655937902345
184,1300.162265117911
185,588.4167796866805
186,261.82431747373386
187,123.77427006519532
188,33.540253152762624
189,5.808936222436225
190,5.71592639666059
191,8.35041243045255
192,7.703079725197127
193,7.703079725197127
194,84.2904581237404
195,214.63091258413627
196,344.9662556120847
197,557.6907193714728
198,1098.314679092552
199,1587.4320759010893
200,1877.2691600122905
201,1531.900922003875
202,1680.7161335240132
203,1884.2634230783724
204,1888.579386313082
205,1840.2283919674903
206,1613.9938204573962
207,1505.1091194151988
208,883.3961914107432
209,373.71964134217194
210,210.79911729161864
211,56.89952779303278
212,4.320958014161559
213,3.886026842842175
214,5.411179304795687
215,5.931320530833515
216,6.629023073315796
217,6.235803825118245
218,26.027334175126136
219,91.19446748841314
220,214.86908957778746
221,460.22551174737504
222,746.331430228809
223,1005.6400350405488
224,1752.1587250352325
225,1867.724762007004
226,1701.8390641128733
227,1835.0855606810112
228,1428.1776537170822
229,1307.8399480237829
230,1124.0205021376692
231,1001.3087900612821
232,670.407307452257
233,387.8653304819777
234,193.61550244051415
235,100.1416209112136
236,21.61264366183265
237,6.702344271810683
238,7.38782857357421
239,9.280644611593832
240,8.533045508975608
241,8.533045508975608
242,7.578913893176383
243,77.67365245551197
244,222.09160739147077
245,648.6295630453999
246,1114.3441450392513
247,1710.452004284961
248,1726.2620563074224
249,1502.0819920162191
250,1316.6754881992254
251,1935.9540767600738
252,1707.829175148557
253,1489.327641330704
254,1451.180514101466
255,1572.8541791467471
256,1324.0280615296274
257,690.9558265851252
258,503.1999538426289
259,199.36984883091577
260,56.738340555920495
261,2.754328812238144
262,3.2269885300289207
263,5.159983567686867
264,6.141889584638042
265,8.50042251138737
266,63.53653664437874
267,216.60093497273624
268,295.18187006369004
269,642.425116707692
270,1195.5761686046367
271,1685.090100600467
272,1518.4125586443581
273,1572.518268701252
274,1644.4127829510105
275,1730.6271688562774
276,1657.4071212854756
277,1698.3165312654144
278,1582.6996823910952
279,1467.3357332996354
280,760.886852207022
281,407.4857175324057
282,149.10513690929716
283,42.36722306026395
284,5.87268044316025
285,5.87268044316025
286,5.400020725369473
287,7.33301576302742
288,4.832873537454695
289,4.832873537454695
290,55.44297197749559
291,155.21038807249013
292,296.4446134194419
293,728.0177198947315
294,1237.5983563882703
295,1955.2972934119002
296,1997.041302866419
297,2281.1397526828355
298,2670.9438178318096
299,2446.883176133654
300,1822.539206753898
301,1694.8313504286536
302,1508.6002621262598
303,1080.6851829294228
304,783.8166721293926
305,601.9612350133007
306,363.41330736493484
307,171.64604787862822
308,55.471036431859
309,2.8998784997967495
310,2.8998784997967495
311,4.832873537454695
312,4.832873537454695
313,4.832873537454695
314,32.02245924902527
315,118.97073301629405
316,476.4280329348396
317,843.3313139908636
318,1228.3302271566836
319,2053.0439056905434
320,3134.397370920429
321,3021.7690572573492
322,3304.569131842082
323,3309.482363596894
324,2701.6006920730415
325,2128.808722237285
326,1340.174344759029
327,1009.7618656698922
328,557.6116943727748
329,328.30856224543356
330,282.2665283519943
331,71.25128804743116
332,7.0121412015560844
333,7.0121412015560844
334,7.448887737137016
335,9.38188277479496
336,8.612976644113502
337,8.612976644113502
338,8.488810812092757
339,71.54391213310049
340,219.23750178135134
341,443.74763450985733
342,723.2454290283515
343,864.5494924911892
344,1185.302370212271
345,1345.3359621047352
346,1166.2056213597596
347,1329.3136115049685
348,1126.0407996905421
349,1092.5924583578058
350,1178.044728990471
351,879.9038129513606
352,728.2574203409556
353,470.6974003824791
354,231.40566995928077
355,134.18229967395501
356,32.859576107783276
357,4.581264538956019
358,4.581264538956019
359,6.514259576613965
360,6.514259576613965
361,6.514259576613965
