id,predictions
0,0.07887124
1,0.17067567
2,0.22114429
3,93.037445
4,371.28833
5,1043.2737
6,1898.5664
7,3047.666
8,2851.5706
9,2391.5095
10,2434.606
11,3035.5847
12,2581.2214
13,2932.8452
14,2622.9937
15,1838.9849
16,1265.4825
17,631.5958
18,239.85
19,44.816517
20,2.0516353
21,0.2767906
22,0.0069776215
23,0.0
24,0.23800373
25,0.34464282
26,0.41440853
27,240.49738
28,837.3584
29,1507.4191
30,2510.2715
31,2743.5657
32,3476.204
33,3775.583
34,3581.6963
35,3562.432
36,3475.167
37,3673.7961
38,3356.2979
39,2540.7595
40,1689.0276
41,963.9217
42,368.66196
43,126.21156
44,0.0
45,3.653252
46,2.6647182
47,0.20243871
48,0.0
49,0.0
50,46.337578
51,321.98145
52,683.3882
53,1458.3394
54,2326.273
55,3613.3914
56,4312.2783
57,4760.3096
58,4776.5586
59,4617.2383
60,4326.006
61,3799.1865
62,3153.8848
63,2160.0413
64,1307.812
65,778.8299
66,340.9522
67,140.64087
68,0.33155742
69,0.27330732
70,0.2773015
71,0.11627117
72,0.05474937
73,0.13745987
74,43.143963
75,184.45755
76,539.501
77,1344.1631
78,2535.6902
79,3370.9492
80,3935.1682
81,3123.1655
82,3378.2769
83,3318.3113
84,2966.1594
85,2486.06
86,2979.326
87,2734.875
88,1926.5356
89,771.8633
90,257.4413
91,140.30872
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,54.56444
99,263.92282
100,567.363
101,1576.242
102,2838.1943
103,3565.2368
104,4435.509
105,4683.283
106,4664.121
107,4468.088
108,4562.036
109,3721.9207
110,3360.5212
111,2918.7104
112,1965.4531
113,1028.9806
114,433.37918
115,105.53737
116,4.4630404
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,76.025185
123,262.1768
124,584.6491
125,1549.8263
126,2664.166
127,3730.6206
128,3993.6577
129,3757.197
130,3516.0693
131,3262.9778
132,3199.9036
133,3294.689
134,3119.5635
135,2527.9043
136,1782.5029
137,1077.8829
138,396.52496
139,152.59978
140,0.0
141,0.0
142,0.14245889
143,0.0
144,0.0
145,0.0
146,91.02759
147,312.26566
148,621.3915
149,1631.5078
150,2701.3843
151,3943.7485
152,4378.4243
153,4604.337
154,4138.4556
155,3981.1633
156,3512.4673
157,3426.0984
158,3073.7678
159,2492.3755
160,1709.1028
161,988.7938
162,385.70996
163,75.37682
164,13.739251
165,0.39839533
166,0.42100504
167,0.12963761
168,0.08861567
169,0.0
170,19.045946
171,141.59042
172,231.27615
173,279.60504
174,337.24365
175,396.16293
176,473.0698
177,587.1754
178,709.1632
179,1569.3566
180,1703.5269
181,2282.546
182,2069.8662
183,1883.6313
184,1318.8262
185,663.0183
186,238.41791
187,108.763535
188,10.985724
189,0.58555824
190,0.38506132
191,0.2965947
192,0.24866496
193,0.32180503
194,90.72003
195,254.57062
196,516.77014
197,906.7506
198,1320.2737
199,1966.9943
200,1700.8102
201,1984.9338
202,2243.123
203,2289.467
204,2396.6687
205,2550.9304
206,1973.5038
207,1351.3405
208,926.7362
209,592.9702
210,333.41455
211,93.52408
212,9.184589
213,0.0935287
214,0.115298934
215,0.0
216,0.14789787
217,0.12467269
218,61.39697
219,149.0651
220,179.12225
221,419.7039
222,807.6
223,1288.5698
224,2139.2727
225,2196.4834
226,1518.5197
227,1789.0881
228,1182.4946
229,1069.752
230,935.99756
231,746.82825
232,460.78366
233,382.18372
234,211.9046
235,111.44819
236,29.581835
237,1.5118444
238,0.5630816
239,0.41052893
240,0.49700505
241,0.51497304
242,32.737194
243,153.20174
244,318.35245
