id,prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.08220160966902881
7,0.0
8,1.4865835449020008
9,7.31775818439475
10,5.67985281791651
11,51.0190722408586
12,33.71678812455146
13,44.73213299823959
14,343.40618442086884
15,772.8037989174738
16,90.71794818940388
17,116.12479201069125
18,219.046328367925
19,205.7090442080079
20,1572.3282916031326
21,2598.3740240428533
22,338.37355284764857
23,323.62002904930046
24,378.2790439552367
25,404.0712000742207
26,3222.759390804553
27,3112.647998669814
28,475.9883625086636
29,452.9206508272341
30,493.2097162311666
31,491.8215268428987
32,3018.4813648466284
33,474.0734639601221
34,2830.677926723049
35,471.2298933366757
36,2265.2836331218678
37,417.03246186641815
38,407.19242451376635
39,1918.0562094197903
40,374.48910374757173
41,410.4432743713466
42,314.0685644615136
43,2053.3688719261286
44,300.00422839372305
45,230.7756940574565
46,1396.8434090834962
47,203.18651612157106
48,165.18079057286513
49,174.47190605747954
50,1042.5899794009279
51,90.53251560798634
52,495.48453700250604
53,100.80151626416539
54,36.079575504514494
55,280.16500988105633
56,46.869658015284024
57,0.0
58,6.5180462981875165
59,2.215885513454767
60,0.24955502960062428
61,0.0
62,0.13828268130865476
63,0.008139347324478553
64,0.003935797294753389
65,0.054784174488066155
66,0.00036051867251554265
67,0.008314597935104917
68,0.00723520624418547
69,0.00713718245999877
70,0.0044668417162269484
71,0.004056720202693008
72,0.0
73,0.13073119059653573
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,8.164215045585058
82,12.533824272137366
83,83.31017603034101
84,112.07614375733117
85,760.4952964129055
86,61.97005110075713
87,1422.663889943828
88,235.54018948426219
89,155.12299115006914
90,2109.9744974101936
91,237.61029904649675
92,322.43550621474395
93,2535.151079432033
94,411.4052764656688
95,343.7054996541008
96,3312.6566101900935
97,556.4471398235125
98,455.4001571805845
99,630.8267049490601
100,696.5203719760602
101,3865.051844101371
102,4026.2425881795493
103,768.3867181978583
104,670.2661501249327
105,617.6067235525953
106,3458.5789164880534
107,685.8434770031105
108,621.2878984252579
109,3296.972192880873
110,649.8375616673183
111,597.0037007630427
112,3020.5243092158457
113,574.3400878045022
114,493.8973509234574
115,514.6731407423556
116,2930.3190635368064
117,2465.718501581823
118,399.84958526734584
119,358.5528674090138
120,294.0315735928634
121,302.8716771288636
122,2058.587180968759
123,912.006503094671
124,139.98828740881535
125,130.39372508427132
126,56.84606254941488
127,59.439909912911354
128,356.2690110780651
129,16.305528023344404
130,9.819961926070185
131,168.85285264004008
132,2.2919448010075825
133,6.5952634187962795
134,2.8978742027157525
135,0.5871705912701733
136,1.8964055641050679
137,3.6400316750004595
138,0.18288456229263741
139,0.15120352134175474
140,1.3975334797468968
141,0.7032202421879981
142,0.8638014346424503
143,0.002144427274272239
144,1.4336436399541974
145,0.3768815589785105
146,0.028577322073166413
147,5.107984891844723
148,0.5467219108343866
149,0.0
150,2.51027396810097
151,5.573366772290902
152,41.06582505273407
153,231.42508919729667
154,33.521813416264216
155,25.963473303373263
156,94.14506753583893
157,644.4128182979044
158,155.42332229920734
159,258.3397547449513
160,1654.5918885164747
161,194.8289379416726
162,346.5857387068584
163,2689.0189055911487
164,410.31292383347596
165,610.4564874204757
166,3822.44007006307
167,538.4285074046797
168,4667.8256368766815
169,624.4664509789908
170,692.6615790926728
171,780.9082401030813
172,5048.973944239037
173,885.8639526074488
174,855.9840542645159
175,5257.699993256175
176,986.1512801514324
177,929.491083955909
178,822.881995757253
179,4879.846160994205
180,827.2918964445142
181,736.7735870061015
182,4148.366628606953
183,716.6679664722869
184,3632.723384199676
185,652.6896889746175
186,3263.259132246115
187,575.7566040905305
188,588.0426550026621
189,403.5407583187796
190,378.9098660495618
191,2509.664071294143
192,1242.3665647121588
193,255.56703391485303
194,242.6122111722582
195,124.01302915357581
196,142.16320264127364
197,647.3037759731019
198,293.1156280937795
199,64.52342099082414
200,55.357719327247445
201,18.027369950440193
202,12.394255309042514
203,121.07729214890747
204,1.1677740583366683
205,0.0
206,0.0
207,0.21741431620377097
208,0.09894856517396054
209,0.6295512878672781
210,0.3923120686376302
211,0.059022165545881224
212,0.17256394529696753
213,0.08903696747006398
214,0.3278568256541822
215,0.07781804847863338
216,0.451113707099825
217,0.0
218,0.10755162656060814
219,0.0
220,0.05049471614871876
221,0.5332711326188455
222,0.0
223,18.353450475286447
224,1.308499211233316
225,20.130995676279955
226,21.81138607144264
227,81.74633785416266
228,59.80020040239213
229,356.7199630218593
230,84.07850120632905
231,133.83288981424235
232,1198.6539617687063
233,178.48696896461473
234,352.3170822031249
235,2298.754789156324
236,336.6909219738875
237,510.6206404089053
238,3471.916119518693
239,536.7766694875356
240,681.1977642860686
241,622.3062770477926
242,4523.959149207906
243,667.3788032437378
244,648.7473857513078
245,3940.5431149600927
246,695.012177899066
247,657.463399627372
248,3764.741663606213
249,3272.5604001520724
250,639.1691524376969
251,615.701656946308
252,574.1485300649418
253,605.2772036686102
254,3155.152155368275
255,2574.1351502950347
256,510.17559337556094
257,453.8374725173834
258,514.2549806624487
259,564.7990721261807
260,2850.9511936881568
261,449.6433171299928
262,2900.362290173222
263,452.0634603546782
264,2094.0229346439414
265,333.14396636430564
266,332.05462828419746
267,1043.233362371726
268,191.12426009370637
269,210.85429844436703
270,90.05785393209439
271,95.66985026106606
272,443.56593337690254
273,132.9849791964553
274,34.184517781484274
275,29.065593479163663
276,0.0
277,5.262210757703324
278,0.23996526507283658
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.510113697018323
289,3.9458053718953106
290,1.4258391947893254
291,0.4109636596972341
292,0.23047958728529946
293,1.9905179924511147
294,62.48180164553615
295,10.19287103818791
296,12.365333874433992
297,43.145962601819086
298,29.780481092824914
299,272.1026893564577
300,645.1629190783977
301,116.95403429579201
302,157.46442991495803
303,194.56380365237465
304,250.1602277221418
305,1505.3938264401486
306,431.7192725789334
307,349.9287151269871
308,2710.391685754716
309,598.1242402361505
310,532.7678308275986
311,3561.409208977382
312,4533.322747764613
313,768.9630895509348
314,654.1652918637332
315,4923.245506856003
316,839.5613452337959
317,747.6952450826985
318,5009.578325237941
319,790.3462558602259
320,887.6706683343303
321,871.7184776172843
322,964.3685740546116
323,4931.087570523229
324,4827.245897678
325,905.6877930460807
326,819.9854364700469
327,701.6579887003488
328,735.696580226912
329,4099.18157512022
330,3561.360653969213
331,617.9430463433839
332,610.3232620759376
333,469.55999880908433
334,2891.4714141879344
335,461.8558464166643
336,298.1044859582659
337,1885.9147819087307
338,330.6396205998177
339,214.0454788571741
340,1173.8699227088014
341,203.13302629317465
342,97.99951043989117
343,464.63207285531206
344,111.61205554120247
345,35.61453329022661
346,174.9291776348578
347,40.43491913402268
348,0.0
