id,prediction
0,0.6041549
1,0.6041549
2,0.5908802
3,0.5908802
4,0.6041549
5,0.6041549
6,0.60565645
7,0.5923818
8,0.60565645
9,3.4750624
10,2.8130116
11,11.675814
12,12.235632
13,9.941633
14,70.64865
15,180.4146
16,28.01308
17,30.82178
18,48.784676
19,42.087994
20,364.64578
21,521.92487
22,78.28633
23,76.10272
24,90.2835
25,95.94157
26,571.2913
27,640.8626
28,96.23588
29,95.73346
30,103.98166
31,105.41043
32,598.3827
33,98.64997
34,567.04895
35,100.41577
36,511.37085
37,83.36766
38,83.793945
39,440.6113
40,76.07136
41,84.52704
42,73.379
43,482.33575
44,76.41024
45,51.209263
46,308.2749
47,52.0373
48,37.429077
49,38.004963
50,236.48611
51,24.391052
52,107.18036
53,24.45172
54,10.126403
55,46.296265
56,10.438249
57,3.3620245
58,9.2181835
59,1.6665585
60,0.87634176
61,0.9111319
62,0.9093763
63,0.60219526
64,0.5907799
65,0.60219526
66,0.60219526
67,0.5907799
68,0.60219526
69,0.60219526
70,0.5907799
71,0.60219526
72,0.666468
73,0.6500103
74,0.666468
75,0.666468
76,0.6500103
77,0.666468
78,1.1694528
79,1.0874177
80,0.97538406
81,3.1472566
82,3.5658038
83,13.911444
84,17.598652
85,81.50844
86,12.915533
87,221.82115
88,35.62349
89,28.631351
90,368.50586
91,45.394093
92,53.350903
93,386.79993
94,66.45753
95,62.624737
96,594.2313
97,95.21914
98,94.54469
99,112.58414
100,112.78075
101,769.6481
102,775.4658
103,117.85432
104,118.46098
105,121.19706
106,651.7404
107,121.21451
108,117.272095
109,639.9596
110,117.15362
111,111.393456
112,635.3188
113,111.58834
114,98.24028
115,97.76921
116,600.0391
117,484.36298
118,70.91194
119,71.25567
120,52.31073
121,52.457493
122,320.503
123,168.85042
124,26.136442
125,25.753325
126,11.527707
127,11.156114
128,77.38213
129,3.6483014
130,2.2027633
131,18.367796
132,1.0966165
133,1.158842
134,1.0242844
135,0.66605717
136,0.6508598
137,0.66605717
138,0.66510737
139,0.64991
140,0.66510737
141,0.66510737
142,0.66510737
143,0.64991
144,1.0428734
145,1.8477241
146,1.5099686
147,1.0477469
148,1.8492255
149,1.5114701
150,2.301636
151,3.0764294
152,4.8908544
153,36.674866
154,11.523081
155,8.533671
156,16.825935
157,106.34378
158,24.81998
159,46.644295
160,265.84912
161,39.431522
162,72.801125
163,547.42285
164,79.657745
165,106.26982
166,778.372
167,94.562836
168,882.5428
169,119.37758
170,120.18781
171,141.47507
172,924.59344
173,146.88692
174,164.57515
175,922.2333
176,188.49248
177,170.40912
178,151.8275
179,916.4596
180,144.43513
181,135.50774
182,760.557
183,122.29927
184,756.0917
185,118.19101
186,608.3521
187,114.01703
188,112.54281
189,83.17711
190,82.885956
191,445.04184
192,232.9734
193,46.28641
194,46.270615
195,26.62415
196,26.13403
197,120.589226
198,87.09466
199,15.994378
200,15.994378
201,5.767594
202,5.790847
203,25.54349
204,1.0093453
205,2.7424166
206,1.3419925
207,1.6133636
208,1.9684762
209,1.1300427
210,0.9976142
211,1.8109007
212,1.5093821
213,1.5093821
214,0.9976142
215,1.8109007
216,0.666468
217,0.666468
218,0.6500103
219,0.9606642
220,0.667185
221,0.91628057
222,2.877966
223,10.305214
224,3.5451279
225,5.746947
226,6.3968773
227,27.624338
228,13.648413
229,79.55034
230,17.565989
231,31.04461
232,190.17802
233,34.923893
234,70.50827
235,490.2899
236,65.71129
237,92.642426
238,714.3854
239,103.37072
240,117.68406
241,120.04755
242,775.4873
243,132.33414
244,131.59851
245,754.1524
246,127.457924
247,130.61098
248,750.40155
249,741.7542
250,129.32773
251,129.35994
252,128.89731
253,128.71996
254,630.50397
255,582.94006
256,100.9432
257,98.30973
258,104.350525
259,106.36313
260,653.1272
261,94.33615
262,508.38397
263,93.560585
264,382.5962
265,57.415825
