id,prediction
0,1.9619191
1,1.9619191
2,0.78713334
3,0.78713334
4,1.9619191
5,1.9619191
6,1.9619191
7,0.78713334
8,1.9619191
9,15.09062
10,13.376092
11,20.818403
12,43.752174
13,40.961422
14,287.59982
15,660.7416
16,96.014336
17,101.96399
18,180.32497
19,154.05174
20,1298.908
21,1979.3104
22,274.82037
23,266.79044
24,324.8317
25,336.15036
26,2177.9072
27,2327.369
28,363.91464
29,351.1987
30,370.48685
31,370.23798
32,2358.7742
33,363.85342
34,2170.1672
35,366.50986
36,1882.3066
37,324.61536
38,324.61536
39,1700.1292
40,271.188
41,241.65492
42,269.6241
43,1719.3154
44,277.38477
45,187.57149
46,1217.5857
47,196.08463
48,156.23431
49,158.16786
50,897.3569
51,83.6138
52,391.63718
53,82.32936
54,36.862938
55,196.68747
56,37.421062
57,10.576128
58,66.311485
59,6.164297
60,0.9283503
61,2.3954237
62,2.3954237
63,1.9619191
64,0.78713334
65,1.9619191
66,1.9619191
67,0.78713334
68,1.9619191
69,1.9619191
70,0.78713334
71,1.9619191
72,1.9619191
73,0.78713334
74,1.9619191
75,1.9619191
76,0.78713334
77,1.9619191
78,2.6128688
79,2.6128688
80,1.4380839
81,22.235086
82,23.875206
83,36.456097
84,64.94029
85,339.55154
86,55.673405
87,914.37946
88,123.82689
89,108.80443
90,1296.9272
91,172.60837
92,181.66725
93,1569.4749
94,252.78906
95,246.05276
96,2103.8997
97,333.4518
98,332.08798
99,413.77603
100,420.0135
101,2606.8733
102,2621.5483
103,424.60114
104,424.7665
105,432.51886
106,2330.58
107,433.6882
108,429.31888
109,2323.0198
110,431.88504
111,417.53784
112,2304.812
113,418.70718
114,374.63004
115,371.8532
116,2197.2446
117,1954.8207
118,275.80286
119,280.6079
120,188.37367
121,188.37367
122,1228.9966
123,582.7154
124,127.736855
125,126.217125
126,41.441082
127,37.490116
128,273.2315
129,18.472544
130,8.562321
131,109.55085
132,4.189691
133,4.189691
134,2.116114
135,1.9619191
136,0.78713334
137,1.9619191
138,1.9619191
139,0.78713334
140,1.9619191
141,1.9619191
142,1.9619191
143,0.78713334
144,2.3739207
145,2.3739207
146,1.1991352
147,2.3739207
148,2.3739207
149,1.1991352
150,5.624763
151,7.3447595
152,7.3447595
153,222.70079
154,45.96689
155,45.094437
156,71.67988
157,590.32324
158,79.75191
159,156.89201
160,1052.3663
161,143.8976
162,265.03882
163,2012.0597
164,273.0688
165,369.29813
166,2912.004
167,366.01157
168,3234.09
169,443.87253
170,445.85764
171,528.92883
172,3434.2485
173,532.7856
174,632.88336
175,3305.4026
176,635.2952
177,615.6858
178,582.78613
179,3305.4026
180,542.9964
181,519.96106
182,2829.2349
183,458.7925
184,2663.86
185,455.34235
186,2200.88
187,436.63184
188,436.90326
189,284.1269
190,284.1269
191,1607.4012
192,927.7369
193,175.53018
194,175.53018
195,119.77768
196,118.96371
197,545.377
198,318.40942
199,56.680595
200,56.680595
201,30.682709
202,30.682709
203,137.00395
204,18.60194
205,6.021047
206,4.3065195
207,1.3403522
208,2.5151374
209,2.5151374
210,2.3739207
211,2.3739207
212,1.1991352
213,1.1991352
214,2.3739207
215,2.3739207
216,1.9619191
217,1.9619191
218,0.78713334
219,2.332312
220,1.0305727
221,2.332312
222,11.735905
223,17.902433
224,13.450433
225,27.050116
226,28.483826
227,117.52345
228,56.79214
229,306.3314
230,63.08343
231,109.21812
232,785.56067
233,111.63126
234,243.03171
235,1783.084
236,235.00179
237,373.457
238,2716.6013
239,372.6191
240,447.64096
241,458.56473
242,3147.5796
243,470.48138
244,474.44852
245,3086.237
246,429.65646
247,454.36252
248,2753.0042
249,2494.387
250,417.34512
251,427.02213
252,416.52835
253,414.9472
254,2295.2195
255,2018.9985
256,389.80557
257,387.65897
258,399.96887
259,400.31912
260,2112.6758
261,347.151
262,1986.4696
263,342.34595
264,1370.4757
265,214.80289
266,214.80289
267,696.85114
268,139.79941
269,139.79941
270,64.022156
271,63.09128
272,279.45694
273,94.79196
274,27.677517
275,28.169607
276,4.184066
277,18.405077
278,5.8241816
279,1.3403522
280,2.8074253
281,2.8074253
282,0.78713334
283,2.280215
284,2.280215
285,2.280215
286,2.280215
287,0.78713334
288,1.6809365
289,4.756892
290,4.756892
291,2.7443137
292,1.5695287
293,2.7443137
294,21.144115
295,13.701803
296,15.416331
297,46.18393
298,49.007957
299,212.99834
300,404.33737
301,77.936035
302,83.92634
303,142.8439
304,130.20833
305,928.37256
306,246.73361
307,240.10725
308,1820.6509
309,372.48233
310,372.69043
311,2808.0896
312,3243.7905
313,467.12988
314,467.12988
315,3173.2236
316,495.19846
317,495.19846
318,3239.392
319,576.1877
320,581.172
321,614.779
322,613.44635
323,3309.341
324,3177.614
325,630.8735
326,623.808
327,573.45233
328,578.80225
329,3072.3298
330,2557.5483
331,481.23172
332,480.27292
333,380.38766
334,2151.227
335,383.81396
336,233.03914
337,1504.126
338,231.80833
339,148.05035
340,775.26324
341,148.05035
342,67.627655
343,366.58286
344,66.55549
345,32.33067
346,147.63382
347,32.33067
348,18.76668
349,7.754133
350,49.735252
351,5.1903973
352,3.723325
353,5.1903973
354,3.582108
355,4.756892
356,4.756892
357,4.756892
358,3.582108
359,4.756892
360,2.8557217
361,2.8557217
362,1.1991352
363,3.0248704
364,1.8500854
365,3.0248704
366,17.110655
367,15.39613
368,23.825935
369,284.07108
370,49.082054
371,52.582413
372,98.83744
373,88.953186
374,595.4255
375,1307.7448
376,215.3443
377,198.65927
378,2151.7195
379,274.1014
380,266.07147
381,2859.4846
382,383.71826
383,381.7332
384,465.07336
385,3153.6182
386,463.74622
387,457.64035
388,2909.9475
389,456.471
390,421.91205
391,2312.1895
392,414.2596
393,408.15363
394,2148.8928
395,408.50873
396,2078.1567
397,408.50873
398,408.15363
399,413.49634
400,2151.0596
