id,prediction
0,0.27848426
1,0.00056258775
2,0.00056258775
3,0.26438522
4,6.8596163
5,0.00056258775
6,0.00056258775
7,0.00056258775
8,10.9505205
9,0.00056258775
10,14.665602
11,74.33542
12,10.079575
13,78.39734
14,346.4093
15,806.9089
16,189.73184
17,179.99829
18,448.47498
19,303.34915
20,1902.7965
21,2523.0972
22,528.34186
23,376.29654
24,451.98615
25,606.1463
26,2998.6504
27,3191.301
28,680.30536
29,517.4781
30,543.03723
31,663.7045
32,3021.265
33,622.31586
34,2699.1064
35,530.47845
36,2134.4678
37,516.2387
38,450.35748
39,1559.7142
40,391.18716
41,366.89276
42,368.2821
43,1770.4646
44,428.31854
45,322.334
46,1405.6288
47,383.48828
48,246.44032
49,241.36455
50,807.6263
51,129.5183
52,386.35724
53,171.70653
54,77.770294
55,139.55803
56,25.16001
57,5.6784635
58,9.256684
59,37.199722
60,3.8407185
61,0.00056258775
62,0.00056258775
63,0.00056258775
64,1.1585132
65,0.00056258775
66,0.00056258775
67,0.00056258775
68,0.00056258775
69,0.00056258775
70,0.00056258775
71,0.00056258775
72,7.307916
73,1.5435561
74,0.00056258775
75,0.00056258775
76,2.3939035
77,14.751508
78,43.66044
79,0.00056258775
80,5.465674
81,34.63029
82,0.5573727
83,185.04045
84,86.058464
85,670.57513
86,128.95663
87,1411.2632
88,322.32715
89,273.65262
90,1951.9539
91,356.74146
92,478.21423
93,2228.7651
94,549.8249
95,417.5112
96,3183.8813
97,733.07855
98,535.03204
99,619.9853
100,833.93207
101,3583.4731
102,3453.4888
103,795.1877
104,651.1225
105,631.89325
106,3460.921
107,809.3848
108,613.2443
109,3097.331
110,748.7558
111,586.78644
112,2967.8188
113,720.00165
114,676.13837
115,544.39703
116,2885.034
117,2471.0996
118,520.3071
119,557.9317
120,372.11334
121,383.51154
122,1882.9501
123,1031.5104
124,247.10919
125,197.89001
126,143.36084
127,57.348965
128,370.56497
129,23.482431
130,67.14429
131,37.773586
132,5.4484677
133,3.4703128
134,28.989725
135,1.0843518
136,6.176586
137,0.00056258775
138,0.00056258775
139,3.0662162
140,0.00056258775
141,0.00056258775
142,0.00056258775
143,3.9663725
144,3.5299695
145,0.00056258775
146,0.00056258775
147,51.849113
148,0.00056258775
149,0.00056258775
150,17.986204
151,0.00056258775
152,106.19014
153,203.51709
154,2.1960075
155,19.535463
156,123.06319
157,708.5337
158,100.95534
159,364.82117
160,1598.462
161,286.09375
162,439.07123
163,2881.2026
164,627.4657
165,804.52167
166,3937.9243
167,532.45233
168,4635.5317
169,714.2049
170,974.78326
171,807.373
172,4940.565
173,1147.1564
174,868.5114
175,5207.434
176,1311.5514
177,1128.8187
178,826.69476
179,4866.953
180,852.9357
181,695.2098
182,3917.018
183,731.44806
184,3457.0312
185,641.0308
186,3199.2231
187,556.4175
188,634.8704
189,477.5771
190,432.24414
191,2186.7578
192,1047.9443
193,297.80157
194,281.40692
195,151.23459
196,204.34123
197,568.46423
198,314.60596
199,51.310368
200,120.85623
201,55.775974
202,9.53498
203,69.870224
204,3.7957559
205,2.2212913
206,10.12417
207,1.1125509
208,0.00056258775
209,0.00056258775
210,0.00056258775
211,0.00056258775
212,0.18318385
213,0.1024518
214,0.00056258775
215,0.00056258775
216,0.00056258775
217,6.6950912
218,0.294002
219,13.335059
220,1.7042304
221,0.6837402
222,4.2041397
223,42.49036
224,0.5303711
225,16.846806
226,4.511991
227,142.02864
228,93.14685
229,416.01416
230,45.657955
231,233.50475
232,1269.9583
233,279.3268
234,592.606
235,2710.0144
236,397.16333
237,568.0356
238,3810.9294
239,763.58026
240,994.5951
241,683.3676
242,4477.45
243,1007.962
244,735.0412
245,4352.393
246,863.332
247,666.74286
248,3854.5283
249,3592.664
250,795.75964
251,652.3802
252,612.70917
253,728.4732
254,3264.3625
255,2446.1182
256,577.5083
257,518.3183
258,542.78217
259,615.8585
260,2903.381
261,556.7548
262,2737.8706
263,502.33304
264,2049.2417
265,436.3177
266,450.49966
267,945.986
268,277.2566
269,248.66896
270,121.970474
271,42.895382
272,211.0629
273,68.408264
274,12.366178
275,66.02843
276,24.820469
277,4.930036
278,4.462835
279,7.9990582
280,0.10613397
281,0.8826657
282,3.2003102
283,0.00056258775
284,0.00056258775
285,0.00056258775
286,0.00056258775
287,1.1490664
288,2.155463
289,88.83893
290,0.00056258775
291,0.00056258775
292,2.5527616
293,89.240875
294,150.45341
295,19.951714
296,0.00056258775
297,7.64306
298,69.38624
299,280.63852
300,601.70135
301,169.55963
302,113.00776
303,299.72214
304,396.0167
305,1644.4078
306,706.3205
307,462.61472
308,2889.8022
309,858.75256
310,607.16003
311,3822.1882
312,4356.5103
313,1029.2965
314,716.0591
315,4667.1743
316,1128.4288
317,790.4611
318,4896.0576
319,841.13947
320,1142.1165
321,886.5713
322,1165.9484
323,4907.296
324,4903.95
325,1148.7571
326,817.3427
327,752.1872
328,953.605
329,4438.777
330,3851.1973
331,752.24493
332,641.07635
333,529.14215
334,3145.4368
335,593.03107
336,503.62482
337,2261.182
338,444.37634
339,319.16068
340,1432.2644
341,360.4275
342,126.273186
343,500.43384
344,193.39732
345,58.42078
346,115.53839
347,18.633137
348,1.3450484
349,16.884148
350,7.2573647
351,0.00056258775
352,4.202601
353,0.00056258775
354,0.24692896
355,0.00056258775
356,0.00056258775
357,0.00056258775
358,0.63222885
359,0.00056258775
360,0.00056258775
361,23.174574
362,0.00056258775
363,0.00056258775
364,0.00056258775
365,51.0799
366,0.00056258775
367,1.0554359
368,106.216965
369,322.66083
370,18.044018
371,3.5355155
372,142.9038
373,127.200134
374,841.5014
375,2062.0547
376,448.29126
377,330.7472
378,3052.2788
379,623.51587
380,460.03076
381,4106.7056
382,873.6218
383,610.7067
384,709.90924
385,4314.1274
386,969.3996
387,906.2734
388,4086.3594
389,687.7311
390,657.3445
391,3716.233
392,833.65765
393,737.6148
394,3251.1553
395,613.02124
396,3027.7207
397,580.1005
398,717.3356
399,577.34686
400,2941.003
401,688.4635
402,553.54236
403,630.0768
404,3254.8406
405,499.78363
406,2923.0815
407,568.26715
408,363.54327
409,1840.242
410,423.88547
411,214.3647
412,252.81787
413,889.0091
414,77.25299
415,159.96635
416,456.3507
417,12.667253
418,66.44416
419,155.60593
420,5.5878954
421,21.51098
422,0.6402388
423,0.00056258775
424,6.5650225
425,0.00056258775
426,0.00056258775
427,0.00056258775
428,0.6284042
429,0.58166164
430,0.00056258775
431,0.00056258775
432,34.496853
433,0.00056258775
434,0.00056258775
435,1.4020498
436,0.00056258775
437,46.50803
438,0.00056258775
439,136.73584
440,2.8529637
441,291.155
442,3.3149457
443,27.829258
444,923.02057
445,165.17302
446,163.72044
447,343.69702
448,2122.6465
449,482.52338
450,429.22614
451,3243.057
452,683.4135
453,624.03
454,862.66974
455,4167.0864
456,1076.9889
457,4899.8687
458,741.7541
459,812.0778
460,5067.4175
461,1216.1956
462,1106.277
463,4788.3345
464,784.9916
465,739.61304
466,4365.446
467,942.31024
468,811.0938
469,675.46814
470,3837.5178
471,3297.535
472,589.0499
473,685.15875
474,621.9412
475,542.4887
476,3258.129
477,2707.985
478,460.5084
479,531.8622
480,371.02942
481,334.45288
482,1550.2045
483,823.9711
484,212.7014
485,238.5931
486,147.67212
487,114.23457
488,431.37543
489,35.633945
490,95.23605
491,91.37753
492,7.9177833
493,6.067002
494,62.471233
495,0.4144733
496,22.687841
497,2.4164562
498,0.00056258775
499,2.4897354
500,10.300842
501,0.00056258775
502,0.73323387
503,4.171665
504,3.4947314
505,4.2735524
506,8.003673
507,21.714413
508,0.00056258775
509,2.1827707
510,3.6770532
511,59.41219
512,0.00056258775
513,19.149181
