id,prediction
0,-5.934558
1,6.317131
2,-0.34247652
3,1.9107845
4,-5.7715015
5,5.45253
6,6.463343
7,0.6683374
8,-5.788346
9,26.318539
10,12.84809
11,40.8951
12,90.04202
13,78.63074
14,464.99908
15,1137.9252
16,149.63504
17,190.05244
18,170.58275
19,197.77467
20,1652.1891
21,2446.3865
22,297.32648
23,296.85568
24,410.28406
25,473.3412
26,2725.719
27,2613.7847
28,484.1839
29,484.1359
30,349.18906
31,548.9942
32,3608.1526
33,623.41315
34,3263.39
35,468.64432
36,2713.9958
37,517.0358
38,548.9324
39,2296.84
40,440.45538
41,471.4459
42,362.8026
43,2494.0747
44,380.47025
45,157.47015
46,1345.2858
47,147.5475
48,182.27771
49,231.98625
50,1005.5418
51,144.01965
52,725.98834
53,143.62543
54,62.779312
55,339.92328
56,60.96065
57,26.26869
58,56.78924
59,2.737708
60,2.1175425
61,3.6087093
62,19.707457
63,16.597944
64,5.723377
65,10.637695
66,5.967912
67,4.3536167
68,11.928159
69,18.024958
70,5.918582
71,1.637105
72,-14.197122
73,-3.6075573
74,-12.907531
75,6.124387
76,0.32938084
77,5.3175225
78,10.708738
79,6.124387
80,3.2834723
81,26.021706
82,39.10941
83,84.62872
84,86.92312
85,528.7898
86,69.245705
87,1272.4891
88,228.72823
89,179.33743
90,2175.0615
91,290.22906
92,299.89087
93,2831.3765
94,314.27502
95,389.78485
96,3819.2666
97,663.5244
98,510.11966
99,629.0671
100,720.6566
101,4108.2974
102,4362.3276
103,907.7088
104,950.5133
105,802.73584
106,3927.4316
107,909.4616
108,885.9798
109,3932.0452
110,957.3137
111,473.88144
112,2346.878
113,550.25146
114,426.204
115,390.59726
116,2459.2817
117,2249.3687
118,379.30722
119,426.65753
120,382.53778
121,338.353
122,1530.6498
123,894.1388
124,171.9631
125,181.18622
126,49.32051
127,56.21592
128,462.62357
129,58.45989
130,25.832851
131,194.50127
132,19.973001
133,36.54121
134,4.6640654
135,20.278
136,9.335424
137,14.404802
138,22.114933
139,16.223385
140,21.22475
141,22.576916
142,23.282122
143,12.355461
144,56.300316
145,66.88213
146,16.30112
147,63.860294
148,74.4421
149,32.462223
150,36.530643
151,90.597755
152,91.95594
153,255.3824
154,75.97823
155,73.56288
156,103.56847
157,699.3261
158,120.60937
159,204.34012
160,1217.5714
161,168.15181
162,337.06836
163,2756.2917
164,462.78604
165,549.9833
166,3929.3118
167,492.9411
168,4446.7354
169,626.7072
170,699.4484
171,650.9835
172,4918.089
173,730.5438
174,998.2772
175,4848.7715
176,893.5905
177,887.968
178,683.4392
179,5017.646
180,687.16943
181,674.356
182,4139.25
183,743.31476
184,3688.3362
185,573.0508
186,3028.951
187,611.19934
188,602.7692
189,390.25906
190,465.73862
191,1891.0742
192,1300.3119
193,211.65466
194,238.93173
195,125.34673
196,125.70431
197,919.5168
198,497.63843
199,129.96707
200,108.26191
201,51.755592
202,74.817635
203,183.11485
204,33.09817
205,43.798435
206,35.53288
207,35.89525
208,69.481186
209,22.006998
210,22.006998
211,60.53233
212,39.09277
213,39.09277
214,22.006998
215,60.53233
216,-13.463153
217,-26.467003
218,-11.250936
219,-26.467003
220,-12.564952
221,-14.614973
222,-1.0910939
223,5.8580685
224,13.1875515
225,37.664436
226,39.079464
227,111.20689
228,69.716
229,378.9183
230,68.18449
231,164.39708
232,976.1668
233,178.73775
234,253.26866
235,2383.2056
236,238.8268
237,499.3961
238,3567.4946
239,422.66812
240,517.75934
241,579.83716
242,3657.0051
243,758.6769
244,934.73944
245,5099.2915
246,782.98016
247,706.74664
248,4442.0586
249,4215.0186
250,729.9717
251,695.9139
252,643.87415
253,653.5017
254,3562.049
255,3178.0854
256,769.19946
257,646.65924
258,476.04022
259,395.26282
260,2991.0063
261,388.9193
262,2465.918
263,249.92186
264,1799.8047
265,247.97026
266,218.28734
267,917.8415
268,128.02647
269,180.36984
270,98.20842
271,101.61906
272,527.1055
273,87.10039
274,39.124264
275,26.81939
276,7.010737
277,32.886253
278,18.061043
279,-12.968648
280,-1.9626524
281,13.9403305
282,1.531643
283,-31.647116
284,9.457035
285,19.571976
286,4.574941
287,7.167174
288,5.1205354
289,6.916878
290,18.611866
291,9.800796
292,3.2501683
293,3.4099727
294,31.22127
295,15.834913
296,26.783072
297,65.00124
298,49.63231
299,222.84715
300,462.8661
301,84.91256
302,99.78535
303,162.9653
304,216.30591
305,1039.6923
306,472.75995
307,415.1453
308,2621.6196
309,563.1524
310,606.6744
311,2611.1519
312,4543.641
313,868.9528
314,732.137
315,4342.747
316,1024.6788
317,869.8099
318,4856.6387
319,1015.2459
320,1110.4144
321,966.8544
322,1125.981
323,5590.4575
324,4604.7007
325,937.32733
326,973.1023
327,1043.4441
328,1020.37775
329,4252.2715
330,3461.3535
331,678.8287
332,612.79083
333,589.302
334,2566.5654
335,568.10455
336,344.41446
337,2181.0984
338,414.3641
339,317.93942
340,1334.4746
341,306.0126
342,132.06468
343,588.0261
344,128.654
345,61.729244
346,189.43295
347,84.10681
348,40.38308
349,15.941851
350,47.57669
351,-5.419735
352,8.597969
353,23.170837
354,6.5974393
355,17.813301
356,7.1501446
357,20.027205
358,5.925198
359,3.7902126
360,25.488623
361,-2.4333923
362,14.610632
363,18.625729
364,5.8119664
365,6.2397704
366,32.70018
367,21.941545
368,29.69066
369,301.31128
370,54.613457
371,63.407906
372,155.84694
373,117.34083
374,712.71857
375,1774.5212
376,309.33542
377,250.02238
378,2842.9167
379,465.28983
380,408.52127
381,3413.345
382,602.4415
383,545.9841
384,703.01025
385,3933.8718
386,699.58936
387,797.6865
388,3616.0376
389,742.02106
390,865.79895
391,4246.061
392,965.6423
393,929.9532
394,3626.1997
395,916.91003
396,3340.6836
397,630.66626
398,885.645
399,672.57196
400,3528.7607
401,818.3793
402,484.664
403,543.3309
404,2744.5693
405,428.36197
406,2106.963
407,395.91736
408,263.4315
409,1775.1819
410,236.68205
411,202.02899
412,186.7167
413,1012.08984
414,142.09103
415,128.82782
416,567.47894
417,74.95946
418,69.0498
419,185.69437
420,45.41765
421,13.782808
422,38.224037
423,23.453226
424,11.162197
425,7.6220727
426,2.2645276
427,18.095682
428,2.9134445
429,7.613357
430,12.842434
431,-2.9887273
432,-0.68773633
433,23.486572
434,8.802443
435,7.4909616
436,24.94862
437,12.562664
438,37.066643
439,66.062035
440,18.939692
441,314.62488
442,45.406433
443,36.611988
444,752.3905
445,158.01862
446,105.1263
447,210.44215
448,1744.9967
449,269.75525
450,449.43576
451,2954.5654
452,492.35782
453,471.96118
454,541.9413
455,3797.3594
456,698.81635
457,4566.2935
458,620.57916
459,424.55093
460,4214.766
461,601.2633
462,499.8138
463,3954.901
464,483.9292
465,463.93436
466,3466.1704
467,425.55826
468,618.87427
469,633.1819
470,3732.387
471,2946.348
472,506.89517
473,440.07016
474,678.05426
475,596.9749
476,2779.0466
477,2317.7437
478,428.0521
479,443.36584
480,294.245
481,290.75424
482,1632.733
483,955.5298
484,215.25749
485,188.61243
486,111.68948
487,117.72528
488,581.8736
489,33.555145
490,138.88126
491,18.28538
492,25.628092
493,11.741596
494,-10.692873
495,3.7898815
496,-3.854502
497,20.705448
498,14.602031
499,22.117653
500,6.742876
501,5.1931143
502,22.108685
503,-0.111496516
504,-2.2210186
505,-1.9094256
506,-13.7614565
507,-9.345322
508,2.506711
509,3.8577008
510,14.953523
511,61.440792
512,29.565994
513,22.364403
514,83.567055
515,28.645576
516,22.693598
517,145.08217
518,23.429111
519,74.7937
520,75.12494
521,300.50177
522,533.3177
523,110.50162
524,111.316986
525,185.97476
526,188.54233
527,760.5944
528,781.38416
529,202.23822
530,181.91154
531,235.04684
532,227.33836
533,896.99054
534,268.05527
535,274.84167
536,798.3408
537,352.5964
538,704.3793
539,305.0018
540,456.28058
541,434.42285
542,1269.9581
543,493.45392
544,464.50104
545,2148.791
546,2268.4182
547,306.62885
548,327.64288
549,2096.243
550,260.4957
551,269.63123
552,1227.0154
553,247.45174
554,210.90218
555,103.39767
556,177.63474
557,655.03876
558,370.94467
559,67.254944
560,86.85563
561,30.794334
